entity,t0,variant,raw_pred,pred_negativa,yhat_clipped,y_test,mase,qlike,positive_by_construction
BRL,2960,nnls_original_legacy,0.000120606215313,False,0.000120606215313,0.0004771142613552,2.237101532783896,1.5807422600008652,False
BRL,2960,nnls_nonneg,0.0001124691060546,False,0.0001124691060546,0.0004771142613552,2.288162202512208,1.7971031810453717,True
BRL,2980,nnls_original_legacy,0.0001176897661654,False,0.0001176897661654,7.027900564166229e-05,0.2933667015715427,0.1127337206882763,False
BRL,2980,nnls_nonneg,0.0001168699541444,False,0.0001168699541444,7.027900564166229e-05,0.2882938964563528,0.1099323560845442,True
BRL,3000,nnls_original_legacy,0.000109117246872,False,0.000109117246872,4.813344002880979e-05,0.3923395349890031,0.2595625106542742,False
BRL,3000,nnls_nonneg,0.0001138851223063,False,0.0001138851223063,4.813344002880979e-05,0.4230136782998933,0.2838621480161123,True
BRL,3020,nnls_original_legacy,0.000118571984141,False,0.000118571984141,3.9839578695174e-05,0.5242853516202497,0.4266542520249308,False
BRL,3020,nnls_nonneg,0.0001105207691973,False,0.0001105207691973,3.9839578695174e-05,0.4706716707752896,0.3808140228451715,True
BRL,3040,nnls_original_legacy,0.0001034360345937,False,0.0001034360345937,1.52586028043271e-05,0.6012046494156862,1.0613272192483785,False
BRL,3040,nnls_nonneg,0.0001071442791559,False,0.0001071442791559,1.52586028043271e-05,0.6264879200525474,1.0914446032621,True
BRL,3060,nnls_original_legacy,9.950772701031682e-05,False,9.950772701031682e-05,1.0534768765905843e-06,0.6761589592509524,3.558726179796033,False
BRL,3060,nnls_nonneg,0.0001060819334772,False,0.0001060819334772,1.0534768765905843e-06,0.7213089512173702,3.622046533003649,True
BRL,3080,nnls_original_legacy,9.597208235842989e-05,False,9.597208235842989e-05,6.721024574851508e-06,0.640261803405813,1.7288477692939843,False
BRL,3080,nnls_nonneg,0.0001007299542287,False,0.0001007299542287,6.721024574851508e-06,0.6743934282821329,1.7739258031011786,True
BRL,3100,nnls_original_legacy,9.958075690342636e-05,False,9.958075690342636e-05,5.30010812168713e-07,0.7184273745272345,4.241149236477693,False
BRL,3100,nnls_nonneg,9.90222979263742e-05,False,9.90222979263742e-05,5.30010812168713e-07,0.7143768021439117,4.235555367708094,True
BRL,3120,nnls_original_legacy,0.0001065863927729,False,0.0001065863927729,1.8004963343219393e-05,0.6598491966927353,0.9472320527150796,False
BRL,3120,nnls_nonneg,9.552001929245553e-05,False,9.552001929245553e-05,1.8004963343219393e-05,0.577415014963636,0.8571825247236478,True
BRL,3140,nnls_original_legacy,8.55196430871017e-05,False,8.55196430871017e-05,1.2132638576426958e-05,0.5445059454111646,1.0947164810353325,False
BRL,3140,nnls_nonneg,9.352745428691063e-05,False,9.352745428691063e-05,1.2132638576426958e-05,0.6039211080424699,1.1720785478429363,True
BRL,3160,nnls_original_legacy,9.371886804995216e-05,False,9.371886804995216e-05,0.000273324505973,1.364297801392487,0.8460696476877807,False
BRL,3160,nnls_nonneg,9.21660527235922e-05,False,9.21660527235922e-05,0.000273324505973,1.3760931022539704,0.8784980464271686,True
BRL,3180,nnls_original_legacy,9.91633537558716e-05,False,9.91633537558716e-05,6.672518858487165e-06,0.6969741385820596,1.7660592520476457,False
BRL,3180,nnls_nonneg,0.0001003519589121,False,0.0001003519589121,6.672518858487165e-06,0.7059309942082431,1.7771773342548762,True
BRL,3200,nnls_original_legacy,9.668308980452349e-05,False,9.668308980452349e-05,9.736293216067255e-06,0.6800355039511805,1.3962812082245302,False
BRL,3200,nnls_nonneg,8.952973015134503e-05,False,8.952973015134503e-05,9.736293216067255e-06,0.6240870535474412,1.3274595533419573,True
BRL,3220,nnls_original_legacy,8.999706666445972e-05,False,8.999706666445972e-05,0.0002057264277736,0.9233931774136634,0.4591535132304969,False
BRL,3220,nnls_nonneg,8.080138811209952e-05,False,8.080138811209952e-05,0.0002057264277736,0.9967645911634186,0.6115222943562917,True
BRL,3240,nnls_original_legacy,8.677299385933664e-05,False,8.677299385933664e-05,4.0918949965791135e-10,0.6925141598750815,11.26463234311032,False
BRL,3240,nnls_nonneg,8.185822255436082e-05,False,8.185822255436082e-05,4.0918949965791135e-10,0.6532903804498893,11.20632594122556,True
BRL,3260,nnls_original_legacy,8.420893494162933e-05,False,8.420893494162933e-05,8.804525412353911e-05,0.031949207509139,0.0010072488191461,False
BRL,3260,nnls_nonneg,8.204578788557715e-05,False,8.204578788557715e-05,8.804525412353911e-05,0.0499640886724394,0.0025499376995907,True
BRL,3280,nnls_original_legacy,7.618038513050708e-05,False,7.618038513050708e-05,4.951417224439563e-07,0.6635525717178151,4.042514861941998,False
BRL,3280,nnls_nonneg,7.82782817983549e-05,False,7.82782817983549e-05,4.951417224439563e-07,0.6819453873640994,4.069506845838863,True
BRL,3300,nnls_original_legacy,7.605563835688095e-05,False,7.605563835688095e-05,4.6751733232709257e-05,0.2738823088521416,0.101318196169599,False
BRL,3300,nnls_nonneg,7.759847430160306e-05,False,7.759847430160306e-05,4.6751733232709257e-05,0.2883020753962265,0.1091790709197928,True
BRL,3320,nnls_original_legacy,6.722036339997398e-05,False,6.722036339997398e-05,1.3522655765597455e-05,0.5240718773346329,0.8047787816252112,False
BRL,3320,nnls_nonneg,6.790532003427821e-05,False,6.790532003427821e-05,1.3522655765597455e-05,0.5307568276806849,0.8128877564788084,True
BRL,3340,nnls_original_legacy,5.822119467379649e-05,False,5.822119467379649e-05,8.568222618911505e-06,0.4919202923130666,1.0633558689462466,False
BRL,3340,nnls_nonneg,6.894814195885359e-05,False,6.894814195885359e-05,8.568222618911505e-06,0.5981939517882601,1.2095648777007764,True
BRL,3360,nnls_original_legacy,7.050753963745082e-05,False,7.050753963745082e-05,1.7134866495041275e-05,0.5488890120720836,0.6576260470650117,False
BRL,3360,nnls_nonneg,6.374081285320344e-05,False,6.374081285320344e-05,1.7134866495041275e-05,0.4792994307210235,0.5825306574957452,True
BRL,3380,nnls_original_legacy,4.317703412369604e-05,False,4.317703412369604e-05,4.373645529353234e-05,0.0057861151015265,8.321679859224496e-05,False
BRL,3380,nnls_nonneg,6.932442878422121e-05,False,6.932442878422121e-05,4.373645529353234e-05,0.2646574134390697,0.0915106657611319,True
BRL,3400,nnls_original_legacy,5.342990863013764e-05,False,5.342990863013764e-05,0.0001953572851106,1.6692422131692557,1.359868827281879,False
BRL,3400,nnls_nonneg,6.121715045242812e-05,False,6.121715045242812e-05,0.0001953572851106,1.5776545780260849,1.030815480099477,True
BRL,3420,nnls_original_legacy,5.62924210015241e-05,False,5.62924210015241e-05,5.3938991713800806e-05,0.0285191219774031,0.0008990692582602,False
BRL,3420,nnls_nonneg,6.0310011427378246e-05,False,6.0310011427378246e-05,5.3938991713800806e-05,0.0772047366282789,0.0060066459050172,True
BRL,3440,nnls_original_legacy,2.885005263884404e-05,False,2.885005263884404e-05,7.764288812180953e-05,0.6290116803919429,0.7012482373558409,False
BRL,3440,nnls_nonneg,7.855045694548596e-05,False,7.855045694548596e-05,7.764288812180953e-05,0.0116999019466977,6.726561860115332e-05,True
BRL,3460,nnls_original_legacy,6.869592676176605e-05,False,6.869592676176605e-05,5.127887436374655e-06,0.8231772233920177,1.6696423029647218,False
BRL,3460,nnls_nonneg,7.305909722936225e-05,False,7.305909722936225e-05,5.127887436374655e-06,0.8796782982846525,1.726763108564652,True
BRL,3480,nnls_original_legacy,6.0023413609788445e-05,False,6.0023413609788445e-05,0.0003830350822553,4.106602026083403,3.5280359626060296,False
BRL,3480,nnls_nonneg,5.386733302826492e-05,False,5.386733302826492e-05,0.0003830350822553,4.184867226516627,4.1491094751091655,True
BRL,3500,nnls_original_legacy,4.241522478348782e-05,False,4.241522478348782e-05,1.0491558323287504e-08,0.5423193888511,7.3049390408488595,False
BRL,3500,nnls_nonneg,4.956120268533881e-05,False,4.956120268533881e-05,1.0491558323287504e-08,0.6337101859089975,7.460604327048301,True
BRL,3520,nnls_original_legacy,6.36714075342593e-05,False,6.36714075342593e-05,0.0001131988120689,0.6403874943379598,0.2024493551461939,False
BRL,3520,nnls_nonneg,5.6772090880131455e-05,False,5.6772090880131455e-05,0.0001131988120689,0.7295954014812889,0.3038157341458072,True
BRL,3540,nnls_original_legacy,7.626171329563127e-05,False,7.626171329563127e-05,3.770853870721541e-05,0.4893898939151643,0.1987467157146516,False
BRL,3540,nnls_nonneg,7.260372841963225e-05,False,7.260372841963225e-05,3.770853870721541e-05,0.4429558233225358,0.1745044032209446,True
BRL,3560,nnls_original_legacy,7.055944379658248e-05,False,7.055944379658248e-05,1.115198200186843e-06,0.7979422768324581,3.1632284695772315,False
BRL,3560,nnls_nonneg,7.821791657280626e-05,False,7.821791657280626e-05,1.115198200186843e-06,0.8859412053489569,3.264724166327613,True
