entity,t0,mode,history_size,y_test,yhat_original,evaluable,residual_variance,smearing_factor,yhat_smearing,qlike_original,qlike_smearing,qlike_reduction,improved
BTC,1520,ssrc_log,51,0.0001202902945223,0.0001519879324761,True,12.732675617037717,581.9228090976624,0.08844530270771886,0.02533953444138648,5.6015917019326995,-5.5762521674913135,False
BTC,1540,ssrc_log,52,0.0023209405880811,0.0001467136038023,True,12.491037880690916,515.6967713612094,0.0756597832652909,12.058286862871428,2.5149502394306107,9.543336623440817,True
BTC,1560,ssrc_log,53,6.075210724550241e-06,0.0001361019712791,True,12.499255536840836,517.8200398189026,0.07047637986917869,2.1538249164279035,8.358902421635095,-6.205077505207192,False
BTC,1580,ssrc_log,54,0.0045944574250239,0.0001277602640094,True,12.362260672569915,483.5382083524615,0.06177701741156358,31.379101992314695,1.673052368432495,29.7060496238822,True
BTC,1600,ssrc_log,55,0.0064034929934125,0.0001391563496322,True,12.489201314418928,515.2234330753262,0.0716966636140758,41.18753393101194,1.5049142739473274,39.68261965706461,True
BTC,1620,ssrc_log,56,3.926756167633293e-05,0.0001133465873701,True,12.638380635161523,555.1233368305024,0.06292139121157367,0.4064894644477839,6.379866765645921,-5.973377301198137,False
BTC,1640,ssrc_log,57,0.0002553040233967,0.0001825745590558,True,12.41523896692992,496.5178743116727,0.09065158151756421,0.06305841657932065,4.875139900617088,-4.812081484037767,False
BTC,1660,ssrc_log,58,0.0021012710698491,0.0001221391001591,True,12.21540966966943,449.30629867238906,0.0548779118462913,13.358780898603346,2.3008584241890935,11.057922474414251,True
BTC,1680,ssrc_log,59,0.0002265599637863,0.0001933507719606,True,12.214028919812328,448.9962159175414,0.08681380975466647,0.013252549420786464,4.951121058514412,-4.937868509093625,False
BTC,1700,ssrc_log,60,0.0007776636795751,0.0001427773194788,True,12.016823934542598,406.83673695852224,0.05808709935211314,2.7516812367983614,3.326792623509631,-0.5751113867112694,False
BTC,1720,ssrc_log,61,0.0003259864033751,0.0001646998498646,True,11.902588549409232,384.25034286101425,0.06328601210466442,0.2965447085025077,4.273714935294658,-3.97717022679215,False
BTC,1740,ssrc_log,62,0.0005272335045741,0.0001360005803791,True,11.732311362560234,352.88974861524815,0.047993245810483316,1.5217160217322951,3.5221576117659303,-2.000441590033635,False
BTC,1760,ssrc_log,63,2.170118740475276e-05,0.0002024416880716,True,11.599985558322727,330.2971748784358,0.0668659505773885,1.3402821328580483,7.033402726064759,-5.693120593206711,False
BTC,1780,ssrc_log,64,0.0019958338470393,0.0002149669079162,True,11.462337033949801,308.32934603271207,0.06628063686941078,6.056044035338953,2.532947738711337,3.523096296627616,True
BTC,1800,ssrc_log,65,0.0009228605408107,0.0001644719859784,True,11.400742647900119,298.97839819762095,0.04917360071404342,2.886312151622618,2.994401456018457,-0.1080893043958393,False
BTC,1820,ssrc_log,66,0.0002154361618247,0.0002271237672842,True,11.299854207010394,284.2707427278896,0.06456467034411018,0.0013712747896517108,4.706094758612756,-4.704723483823104,False
BTC,1840,ssrc_log,67,0.0001972375314541,0.0001268771905839,True,11.131109105666225,261.2700515904719,0.03314923615651485,0.11336555774720103,4.130316194696884,-4.016950636949683,False
BTC,1860,ssrc_log,68,0.0008913991884902,0.0013601087434732,True,10.976735325467455,241.86208396582217,0.32895875920277234,0.07791575979300625,4.913605079487222,-4.8356893196942154,False
BTC,1880,ssrc_log,69,0.0005749835600032,0.0002295486982781,True,10.815317166666711,223.10858547593682,0.05121430758152805,0.5866172298703636,3.500659778176976,-2.9140425483066124,False
BTC,1900,ssrc_log,70,0.001279913400053,0.0002417119155905,True,10.684917210554678,209.02599145834685,0.05052409360619966,2.62840080936794,2.700990637711154,-0.07258982834321426,False
BTC,1920,ssrc_log,71,0.0018023857995158,0.0002540473195593,True,10.593629719943811,199.69972432435245,0.05073319955130531,4.135339399431619,2.3729960403566275,1.762343359074992,True
BTC,1940,ssrc_log,72,0.0002189396035164,0.0002977809905172,True,10.521143793302675,192.59160230061897,0.05735013725753319,0.04279938108246473,4.5719522022438035,-4.529152821161339,False
BTC,1960,ssrc_log,73,0.0008628161990363,0.0002966532467068,True,10.375052058749112,179.02510177243892,0.05310839548531947,0.8408630265671935,3.1361349364794586,-2.295271909912265,False
BTC,1980,ssrc_log,74,0.0120131865169941,0.0002807953761568,True,10.260378219964393,169.04908389150663,0.04746821790518643,38.026573758198204,0.6271339913260601,37.39943976687214,True
BTC,2000,ssrc_log,75,0.0003098794726226,0.0002873631842295,True,10.345254366747906,176.3776056425687,0.05068444792198413,0.0029182545506365454,4.103304868112126,-4.100386613561489,False
BTC,2020,ssrc_log,76,9.513497454861688e-05,0.0002988600952347,True,10.209015211493215,164.76292223872173,0.04924107900770406,0.46300500704243674,5.251118849901415,-4.788113842858978,False
BTC,2040,ssrc_log,77,0.0009427228008064,0.0005038229779308,True,10.084417967932623,154.81161396674477,0.0779976637481602,0.24459164304194236,3.427748420231995,-3.183156777190053,False
BTC,2060,ssrc_log,78,0.0043226672929953,0.0002187734660605,True,9.964227751119843,145.78222164666994,0.031893296397864195,15.775054063807989,1.134058496438184,14.640995567369805,True
BTC,2080,ssrc_log,79,0.0003920629762725,0.0003158753478462,True,9.971181463499592,146.2899676347749,0.046209408942040626,0.02512042024014005,3.778000716130549,-3.7528802958904093,False
BTC,2100,ssrc_log,80,6.234928204825266e-05,0.0003069297661635,True,9.847532429404161,137.51956731153268,0.04220886228979115,0.7970053864160507,5.519110488571364,-4.7221051021553135,False
BTC,2120,ssrc_log,81,0.0012070217975673,0.0004336156529295,True,9.747350531918654,130.80076216547926,0.05671727087013674,0.7598686384980413,2.8712041440544285,-2.1113355055563874,False
BTC,2140,ssrc_log,82,0.0002563108705192,0.0003495860281876,True,9.646748266391914,124.38407195941673,0.04348294602450032,0.04354259786633574,4.139627563897394,-4.096084966031058,False
BTC,2160,ssrc_log,83,4.576852145943613e-05,0.000146186129385,True,9.529177358699084,117.28286650027981,0.017145139925140235,0.47436800407534685,4.928542950649368,-4.454174946574021,False
BTC,2180,ssrc_log,84,0.0007546554836778,0.0001988660904421,True,9.424608918639272,111.3083701902642,0.022135471444056847,1.4611625277396234,2.412767898317317,-0.9516053705776937,False
BTC,2200,ssrc_log,85,0.001165197653579,0.0004785823035155,True,9.341723507936504,106.78972926471175,0.05110768520227528,0.5448682283927875,2.803843022471575,-2.2589747940787874,False
BTC,2220,ssrc_log,86,0.0012825570769959,0.0003425887429297,True,9.246305044498472,101.8144991983703,0.03488051137383655,1.4236418313460115,2.3398424776445323,-0.9162006462985208,False
BTC,2240,ssrc_log,87,4.472115046721605e-05,0.000258771093435,True,9.165815301521025,97.79834462380039,0.02530739425426824,0.9283185828956213,5.340172458445225,-4.411853875549603,False
BTC,2260,ssrc_log,88,0.0002292950815177,0.0002281843850018,True,9.088109765704429,94.0714766159952,0.021465651344979735,1.1808168261184804e-05,3.5498815381935476,-3.5498697300252866,False
BTC,2280,ssrc_log,89,1.174881310460995e-06,0.0002508060970017,True,8.985370957245125,89.36110126706005,0.022412317868675122,4.368197409408416,8.856251282663838,-4.488053873255422,False
BTC,2300,ssrc_log,90,0.0002023499943333,0.0002069514062649,True,9.179391633357291,98.4644743553041,0.020377371181411804,0.0002509073527210415,3.622111597448564,-3.6218606900958425,False
BTC,2320,ssrc_log,91,0.0001451602526013,0.0001364766684436,True,9.078061779613561,93.60004739186672,0.012774231894209781,0.0019422270772877503,3.4887104860819464,-3.4867682590046587,False
BTC,2340,ssrc_log,92,0.0001887249494871,0.0001757283909852,True,8.979466333423698,89.09766848265154,0.01565699873275597,0.0026071257780575507,3.430436349744598,-3.4278292239665404,False
BTC,2360,ssrc_log,93,0.0002642083876606,0.0001632086743558,True,8.88305779508861,84.9046530063736,0.013857184254274724,0.13712935386118752,2.978887484589507,-2.8417581307283193,False
BTC,2380,ssrc_log,94,9.62847800713262e-07,0.0001655322347853,True,8.79336741128902,81.18120100478048,0.013438113642996055,4.1528425532274715,8.543781827502139,-4.390939274274667,False
BTC,2400,ssrc_log,95,0.0081777327274548,0.0001572249798293,True,8.952191798714788,87.89086719564624,0.013818648511101884,47.06144300660612,0.11639370006942729,46.94504930653669,True
BTC,2420,ssrc_log,96,2.2669571520356376e-05,0.000146838251612,True,9.046419727717241,92.13085135310523,0.013528342245300173,1.0226927343723693,5.393194335176061,-4.370501600803692,False
BTC,2440,ssrc_log,97,1.6466762354895718e-05,0.0001399647029057,True,8.978928734594845,89.07372230004076,0.01246718588580226,1.257695715302809,5.630832204206753,-4.373136488903944,False
BTC,2460,ssrc_log,98,3.311937246324554e-05,0.0001322472564733,True,8.921882371976698,86.56894824673994,0.011448514458305277,0.6349901763570684,4.848389773902388,-4.213399597545319,False
BTC,2480,ssrc_log,99,0.0026430236448795,0.0001302937474896,True,8.842870303184265,83.21562674057989,0.010842484079288596,16.275227585052377,0.6553140550446415,15.619913530007736,True
BTC,2500,ssrc_log,100,5.029527115923636e-06,0.0001314947471308,True,8.863391383466112,84.073859455259,0.011055279196765647,2.3018898204681513,6.6957923247405,-4.393902504272349,False
BTC,2520,ssrc_log,101,1.592999762162413e-06,0.0001197032513749,True,8.863415105893159,84.07485667917186,0.010064042010861267,3.332704800477477,7.751263557954509,-4.418558757477032,False
BTC,2540,ssrc_log,102,1.2894085557206096e-05,0.0001063970648658,True,8.933973976760825,87.09391231661556,0.009266545247558475,1.2315976261040658,5.578788652162892,-4.347191026058827,False
BTC,2560,ssrc_log,103,0.0001048487069764,9.804071784876629e-05,True,8.876807657668081,84.63973429210077,0.008298148672499828,0.002304880619543148,3.3839044848881237,-3.3815996042685805,False
BTC,2580,ssrc_log,104,0.0002302458136118,9.012011705886692e-05,True,8.792358356558386,81.14025319783744,0.007312377130400531,0.616872913681513,2.4896633317313452,-1.8727904180498323,False
BTC,2600,ssrc_log,105,1.3456550096300117e-05,7.635220317430701e-05,True,8.723698438711661,78.4019829178342,0.005986171869209317,0.9121340186120728,5.099989355500621,-4.187855336888548,False
BTC,2620,ssrc_log,106,0.0096282027126401,7.298198303385702e-05,True,8.658969783518513,75.905177115004,0.005539717838906845,126.04350889191971,0.1852782423014756,125.85823064961824,True
BTC,2640,ssrc_log,107,5.070344700996529e-06,6.753179854515935e-05,True,8.833547271616752,82.82861850636802,0.005593573761607753,1.6642706208433826,6.006871330464628,-4.342600709621246,False
BTC,2660,ssrc_log,108,0.0004061209644593,6.412436735555914e-05,True,8.799288656813717,81.42190405599693,0.005221136128666243,3.4875062647201087,1.6316032705386734,1.8559029941814353,True
BTC,2680,ssrc_log,109,8.588215833076946e-06,6.599339271313759e-05,True,8.7611042993354,79.88212812102009,0.005271700540064463,1.1693011254085581,5.421346377755204,-4.252045252346646,False
BTC,2700,ssrc_log,110,3.1072164370733526e-05,6.867085033801846e-05,True,8.708019048797032,77.78973832886935,0.005341895157589238,0.24549210320165837,4.152840078365032,-3.9073479751633737,False
BTC,2720,ssrc_log,111,7.484936600772768e-05,6.509201218454812e-05,True,8.630851802542589,74.84549344753363,0.004871851155994721,0.010225140485940365,3.1911152570956345,-3.180890116609694,False
BTC,2740,ssrc_log,112,9.447216642031508e-05,6.047384023685325e-05,True,8.555036635454831,72.06138445938153,0.004357835757181544,0.1161045182961069,2.853104260329436,-2.736999742033329,False
BTC,2760,ssrc_log,113,0.0019353223345935,9.335873084423756e-05,True,8.483877766569737,69.54255610825312,0.0064924116321863025,16.698375706500137,0.5084500599762842,16.189925646523854,True
BTC,2780,ssrc_log,114,0.000573739439725,6.084122490935116e-05,True,8.507072079475561,70.35374667184469,0.0042804150598518866,6.186202184085989,1.1436681773652544,5.042534006720734,True
BTC,2800,ssrc_log,115,0.0003191893782649,8.328663822285043e-05,True,8.488111781013263,69.68993414689797,0.005804247202060376,1.488923544392942,1.955552997670531,-0.466629453277589,False
BTC,2820,ssrc_log,116,0.0013290730845894,0.0001178802141516,True,8.43658289630893,67.91734479770267,0.008006117841095726,7.852208563111011,0.9617313940504606,6.890477169060551,True
BTC,2840,ssrc_log,117,0.0001340271583699,5.76261125328604e-05,True,8.424915683339458,67.52229513712172,0.003891054030278302,0.4817393552029017,2.402837854223082,-1.9210984990201803,False
BTC,2860,ssrc_log,118,7.69500673518828e-06,7.502768640198007e-05,True,8.362638092711407,65.45213069396767,0.00491072838126149,1.3798477836322096,5.460172892408732,-4.080325108776522,False
BTC,2880,ssrc_log,119,0.0005170150119653,8.040087439818061e-05,True,8.327390513161564,64.3087213005838,0.00517048375486797,3.569418180486757,1.4026431692732477,2.166775011213509,True
BTC,2900,ssrc_log,120,0.0004520830906799,7.930792848875198e-05,True,8.294047975375662,63.24550056011953,0.005015875860207339,2.9598238845259184,1.496627779856023,1.4631961046698954,True
BTC,2920,ssrc_log,121,0.0002846049276957,0.0001242930577092,True,8.256638710338127,62.07351169366481,0.007715312678504552,0.46132955924940733,2.336748613265476,-1.8754190540160685,False
BTC,2940,ssrc_log,122,1.2481508578449712e-05,0.0004280728147864,True,8.197106034509424,60.25303938091782,0.025792694092529236,2.5642025165209823,6.63408223721578,-4.069879720694797,False
BTC,2960,ssrc_log,123,8.666920419554915e-05,4.361210362638689e-05,True,8.220692063212882,60.967810709446184,0.0026589404753153785,0.3005102017093737,2.456179774686003,-2.1556695729766293,False
BTC,2980,ssrc_log,124,9.944743811870754e-06,0.0002156665438851,True,8.160498796892405,59.1602224777275,0.012758886533267347,2.122800951843951,6.1577185759823205,-4.0349176241383695,False
BTC,3000,ssrc_log,125,0.0075115209810139,0.0001171659924631,True,8.16027428909549,59.15358188484396,0.006930793944643185,58.9494769736183,0.0033257959681110005,58.946151177650194,True
BTC,3020,ssrc_log,126,0.0001456813401992,0.000115881009465,True,8.248428452862896,61.8192142559462,0.00716367903423359,0.02830544503825494,2.9156934311578047,-2.88738798611955,False
BTC,3040,ssrc_log,127,0.0002709502805465,0.0002100173520342,True,8.184422599332136,59.87214067388306,0.01257419433216211,0.035387647739705486,2.8590147090316314,-2.823627061291926,False
BTC,3060,ssrc_log,128,6.418557889035797e-07,9.108963031038742e-05,True,8.121580026024622,58.02012963533629,0.005285037861056499,3.9622820185971133,8.016148138268404,-4.053866119671291,False
BTC,3080,ssrc_log,129,1.0013153462571133e-06,0.0001127301125669,True,8.233812915989498,61.36910042020125,0.006918151635408719,3.7325645080313707,7.840734163685626,-4.1081696556542555,False
BTC,3100,ssrc_log,130,8.314846323258178e-05,7.783320621185213e-05,True,8.325212766142176,64.23873534735743,0.004999913058953,0.002230783218470034,3.113178061268769,-3.110947278050299,False
BTC,3120,ssrc_log,131,5.372789601936589e-05,0.002378165044397,True,8.262014196359008,62.24057375021955,0.14801836296004303,2.812744298527114,6.92152225481424,-4.108777956287126,False
BTC,3140,ssrc_log,132,4.286526526542477e-05,7.561051616831611e-05,True,8.29317078954693,63.217767613889784,0.004779934262071625,0.13445554865000164,3.7230879942301023,-3.5886324455801004,False
BTC,3160,ssrc_log,133,0.000107840490926,0.0001590884029412,True,8.230922250821036,61.28046572843277,0.009749017452275884,0.06667203430751245,3.515330263182128,-3.4486582288746157,False
BTC,3180,ssrc_log,134,2.0891433235250104e-05,0.0001281427653735,True,8.169105216886852,59.415349878225996,0.007613653080564914,0.9768382981028443,4.901103134066504,-3.924264835963659,False
BTC,3200,ssrc_log,135,0.0001317191774003,0.0001294514718252,True,8.125274909740224,58.12741752497388,0.007524685464747546,0.00015166803830579667,3.0627770189183643,-3.0626253508800585,False
BTC,3220,ssrc_log,136,3.419390245634467e-05,0.000128811945002,True,8.065848111077969,56.42566202912033,0.007268304816562691,0.5917622032051968,4.363935553102005,-3.772173349896808,False
BTC,3240,ssrc_log,137,0.0002198078785643,0.0001214165024035,True,8.014200955166165,54.987202568371515,0.006676359211524679,0.216835382796432,2.4464975193434997,-2.2296621365470677,False
BTC,3260,ssrc_log,138,1.0652408116033912e-05,0.0001120188677873,True,7.961610062247193,53.560134451870205,0.0059997508758475055,1.4479761055753677,5.335462720950664,-3.8874866153752965,False
BTC,3280,ssrc_log,139,0.0006784001227575,0.0001010080063589,True,7.934153478251557,52.82986940173636,0.005336244967457383,3.8117630106879776,1.1896708479773115,2.622092162710666,True
BTC,3300,ssrc_log,140,0.0003129850070189,9.900564900372524e-05,True,7.912341961286673,52.25684989093284,0.005173728464027043,1.0103059530993295,1.8656886506920647,-0.8553826975927352,False
BTC,3320,ssrc_log,141,0.0005031288250083,8.922806593542131e-05,True,7.870791030598809,51.18238937195102,0.00456691063185179,2.909032901068228,1.3159143038415073,1.5931185972267206,True
BTC,3340,ssrc_log,142,0.0014906816251032,9.75620224171244e-05,True,7.843733900822828,50.49462779933823,0.00492636295876617,11.552822255874773,0.4979602290838885,11.054862026790884,True
BTC,3360,ssrc_log,143,2.138900787612579e-05,9.809457759255472e-05,True,7.851585878882658,50.69325881060232,0.004972738779141969,0.7410997036723803,4.453150143154604,-3.7120504394822236,False
BTC,3380,ssrc_log,144,0.0003222201081957,0.0001041920610492,True,7.807826175556453,49.596143950646365,0.005167529317925052,0.9635601748632641,1.8372698583990332,-0.8737096835357692,False
BTC,3400,ssrc_log,145,2.824890725050802e-05,8.417464339578588e-05,True,7.7670053326992985,48.594126337505536,0.004090398015001929,0.4274377286144544,3.982248934259351,-3.5548112056448966,False
BTC,3420,ssrc_log,146,0.0001096858099803,5.722947728440513e-05,True,7.7182327386902845,47.42342805443112,0.0027140226409324924,0.2660454940895258,2.2489816552940107,-1.982936161204485,False
BTC,3440,ssrc_log,147,0.0022018857124499,9.00093184544791e-05,True,7.6710211972538405,46.31707106418227,0.0041689725310018275,20.265707748739487,0.1665157579141856,20.0991919908253,True
BTC,3460,ssrc_log,148,4.205433741902399e-06,0.0001607619983382,True,7.699352769750544,46.977858026010196,0.00755225893169545,2.6697069400069164,6.493781401039307,-3.8240744610323905,False
BTC,3480,ssrc_log,149,0.0003591831274989,0.0002005166344748,True,7.7254629764802445,47.595179649420594,0.009543629900043276,0.20835327609026133,2.317432724680604,-2.109079448590343,False
BTC,3500,ssrc_log,150,0.0006768377522042,9.19068070189451e-05,True,7.67828861040837,46.48567986187305,0.004272354956777615,4.36773548587441,1.000911519360466,3.3668239665139437,True
BTC,3520,ssrc_log,151,0.0002800960876976,4.762205652779157e-05,True,7.660492220936227,46.073876102188564,0.002194137239580499,3.1098095092772464,1.1860680708762068,1.9237414384010396,True
BTC,3540,ssrc_log,152,4.82495121042966e-05,7.305916064609826e-05,True,7.63622907258551,45.518304251113925,0.0033255335544505344,0.07530082242222158,3.2475084950830153,-3.172207672660794,False
BTC,3560,ssrc_log,153,8.404736106270093e-05,8.012525355529049e-05,True,7.586237004989423,44.39462939254957,0.0035571352760341247,0.0011603223878049462,2.7689581625722584,-2.7677978401844534,False
BTC,3580,ssrc_log,154,0.0005382063566732,0.0001645719648305,True,7.537126519848758,43.31778370982727,0.00712889700900727,1.0854463706567765,1.6591661966319418,-0.5737198259751652,False
BTC,3600,ssrc_log,155,0.0001025871236796,8.970659009378415e-05,True,7.500922998812257,42.54070998295661,0.003816186186810638,0.009416953075753298,2.6431765043565076,-2.6337595512807543,False
BTC,3620,ssrc_log,156,2.670243096539124e-06,8.576482047071149e-05,True,7.4532946361341175,41.53960535605174,0.0035626408497465177,2.500573869032881,6.196837357194314,-3.6962634881614327,False
BTC,3640,ssrc_log,157,1.4249692088761401e-07,5.597432758558781e-05,True,7.473225405100828,41.955632989441746,0.002348442440575006,4.97587379190134,8.710003160667341,-3.734129368766001,False
CLP,500,ssrc_log,0,1.429377318395877e-05,3.4506867401237736e-06,False,,,,,,,False
CLP,520,ssrc_log,1,9.178765118903616e-05,3.92199997117185e-06,False,,,,,,,False
CLP,540,ssrc_log,2,1.1434067423977167e-05,3.106301712881841e-06,False,,,,,,,False
CLP,560,ssrc_log,3,3.0613370403432074e-05,2.5454268833008123e-06,False,,,,,,,False
CLP,580,ssrc_log,4,3.685458381061914e-06,2.593058863635362e-06,False,,,,,,,False
CLP,600,ssrc_log,5,2.2116261356241627e-05,3.1948632239797755e-06,False,,,,,,,False
CLP,620,ssrc_log,6,4.573929952396555e-05,2.242392272373032e-06,False,,,,,,,False
CLP,640,ssrc_log,7,1.1600835569779954e-06,2.876598170925361e-06,False,,,,,,,False
CLP,660,ssrc_log,8,1.4045460766737395e-05,2.085389345291379e-06,False,,,,,,,False
CLP,680,ssrc_log,9,2.494338221584123e-05,2.2220701421165964e-06,False,,,,,,,False
CLP,700,ssrc_log,10,1.1407669995597858e-05,0.0061802639688558,False,,,,,,,False
CLP,720,ssrc_log,11,5.770482280914324e-05,1.647797762608872e-06,False,,,,,,,False
CLP,740,ssrc_log,12,6.463109498164631e-06,1.6502699825561162e-06,False,,,,,,,False
CLP,760,ssrc_log,13,1.38732870194748e-05,6.092584435078338e-06,False,,,,,,,False
CLP,780,ssrc_log,14,2.39896890709406e-05,4.318708229868926e-06,False,,,,,,,False
CLP,800,ssrc_log,15,5.004614808877993e-05,3.3178824027527213e-06,False,,,,,,,False
CLP,820,ssrc_log,16,1.038673717991326e-06,2.0592742048122084e-06,False,,,,,,,False
CLP,840,ssrc_log,17,3.912246415141506e-05,2.048571972253977e-06,False,,,,,,,False
CLP,860,ssrc_log,18,4.823486811991343e-06,5.243822489275946e-06,False,,,,,,,False
CLP,880,ssrc_log,19,1.0575734154250437e-05,3.0549119595290776e-06,False,,,,,,,False
CLP,900,ssrc_log,20,5.368314053312301e-06,2.105304991023355e-06,True,4.695490055677115,10.461951695908137,2.202654531641024e-05,0.6138449497757619,0.6554546296794452,-0.04160967990368336,False
CLP,920,ssrc_log,21,5.140408895028996e-06,2.827312829478488e-06,True,4.4645340443207235,9.320972997860297,2.6354138637372763e-05,0.22031937020291248,0.8295439947821492,-0.6092246245792368,False
CLP,940,ssrc_log,22,0.0001237168759103,1.3476002186722235e-06,True,4.2687359811909165,8.45170326260274,1.1390262335162458e-05,86.28565459845173,7.476398452943693,78.80925614550803,True
CLP,960,ssrc_log,23,1.5612080908271147e-05,3.303212748253155e-06,True,4.560168525916272,9.777504256250356,3.229805445577128e-05,2.173182763389497,0.21033723666891468,1.9628455267205824,True
CLP,980,ssrc_log,24,7.670979830934628e-06,3.2695289090592025e-06,True,4.3640998942415345,8.864459318814985,2.898339245197672e-05,0.4934049506716671,0.5939467506246736,-0.1005417999530065,False
CLP,1000,ssrc_log,25,1.802044586610728e-06,3.3803161755702285e-06,True,4.191484476214305,8.131474220915445,2.748766698761489e-05,0.16214676468518885,1.7903738243689635,-1.6282270596837747,False
CLP,1020,ssrc_log,26,1.5287940765177753e-05,3.296658316370814e-06,True,4.1689902537747,8.040531008854359,2.6507587471478018e-05,2.1032502966979623,0.12710497293267808,1.9761453237652842,True
CLP,1040,ssrc_log,27,2.269857745179293e-05,4.770481095584756e-06,True,4.01187023962075,7.4330414321571086,3.5459826938946945e-05,2.198276629772404,0.08621909649673598,2.112057533275668,True
CLP,1060,ssrc_log,28,0.0001152992286286,3.422994504343231e-06,True,3.866712308552439,6.912671345218029,2.3662627292146763e-05,29.166716755977756,2.288996201398861,26.877720554578893,True
CLP,1080,ssrc_log,29,2.94895346935891e-05,8.654755098893335e-07,True,3.904113110169484,7.043157337598505,6.096284503722626e-06,29.544705166667487,2.2609403796830594,27.283764786984428,True
CLP,1100,ssrc_log,30,2.2565521270892826e-06,3.81503770648592e-06,True,3.92929977440699,7.132415003202771,2.7211045417024787e-05,0.11660132121781097,1.5727127313185258,-1.4561114101007149,False
CLP,1120,ssrc_log,31,6.166478437380477e-06,3.521225640288594e-06,True,3.9193397395113205,7.096983749398949,2.499069084547e-05,0.19091190141866754,0.646126489289174,-0.4552145878705065,False
CLP,1140,ssrc_log,32,4.714910044665214e-06,3.507996321778391e-06,True,3.8123632944916026,6.727352290121411,2.3600099824282356e-05,0.04836165053200925,0.8103045833794793,-0.7619429328474701,False
CLP,1160,ssrc_log,33,0.0001911150803905,3.073932825465735e-06,True,3.72531144700856,6.44081911310652,1.9799189376576542e-05,57.0429046789635,6.385437207903303,50.6574674710602,True
CLP,1180,ssrc_log,34,6.589096948357628e-05,3.540718123541466e-06,True,3.849048209119752,6.851887108049514,2.426118605264184e-05,14.68582126628735,0.7167769817889231,13.969044284498427,True
CLP,1200,ssrc_log,35,0.0003573468638597,2.6281909099542686e-06,True,3.8041962190539835,6.699936907268547,1.7609283270641034e-05,130.05444819824802,16.282814620142478,113.77163357810555,True
CLP,1220,ssrc_log,36,0.0004698335097348,4.500788938058346e-06,True,4.034090306391661,7.516083214941564,3.38289557996565e-05,98.74101945148443,10.257440407105804,88.48357904437863,True
CLP,1240,ssrc_log,37,2.1976432984491866e-05,4.830171029379176e-06,True,4.186819357640332,8.112529179011007,3.91856146683701e-05,2.0347362423581865,0.13916815490905132,1.8955680874491352,True
CLP,1260,ssrc_log,38,0.0002356764116172,2.0633431620206654e-05,True,4.073863977091535,7.667050479456578,0.0001581982285015879,7.986518629252803,0.0911429276672866,7.895375701585516,True
CLP,1280,ssrc_log,39,1.5344742343707814e-07,5.012285785844628e-06,True,3.984542478182598,7.332167971546711,3.675155452000597e-05,2.5169036053187104,4.482753077061696,-1.965849471742986,False
CLP,1300,ssrc_log,40,7.32991153728167e-05,8.182100539552489e-06,True,4.534521098310285,9.65292085816391,7.898203425392622e-05,5.765871974532051,0.0027198268828361183,5.763152147649215,True
CLP,1320,ssrc_log,41,7.504242625370865e-06,2.609307674119585e-05,True,4.433058160611054,9.175428357397042,0.00023941597380574132,0.5337966379249506,2.4940779225543404,-1.9602812846293898,False
CLP,1340,ssrc_log,42,2.7257865569382518e-06,2.485943804100982e-05,True,4.505953681946855,9.516021397061385,0.00023656379591931092,1.3201284052011477,3.4749833069096727,-2.154854901708525,False
CLP,1360,ssrc_log,43,0.0001198224046725,1.586064752583979e-05,True,4.709500789298504,10.535498816595045,0.00016710078678879787,4.5325285170196645,0.049653128199380614,4.482875388820284,True
CLP,1380,ssrc_log,44,0.0002504947560928,3.1360740379222474e-05,True,4.609928930778411,10.023822053480949,0.0003143553834089461,4.909645676551121,0.023938281266178363,4.885707395284943,True
CLP,1400,ssrc_log,45,1.568906548358249e-07,5.044007493391026e-09,True,4.516121095049541,9.564521232392925,4.9099968890126773e-08,26.667017738549312,1.0336403481373253,25.633377390411987,True
CLP,1420,ssrc_log,46,8.622700868998592e-06,9.880102619931638e-06,True,4.505105413058061,9.511986180410949,9.39802507804498e-05,0.008858475037553992,1.4804364374828949,-1.471577962445341,False
CLP,1440,ssrc_log,47,8.506925253111019e-07,1.2502338910835582e-05,True,4.4596994943324155,9.298468853222486,0.00011625343880172152,1.7556629355920315,3.92479471937693,-2.1691317837848985,False
CLP,1460,ssrc_log,48,1.842939101230345e-05,1.042951762423156e-05,True,4.713186503665269,10.554932137187121,0.0001100838062405749,0.19773484349943748,0.9547075937819318,-0.7569727502824943,False
CLP,1480,ssrc_log,49,0.001445209473339,1.589760149734517e-05,True,4.6263904897008565,10.106666391203074,0.00016067266542059723,85.39754957215669,5.798103483079911,79.59944608907678,True
CLP,1500,ssrc_log,50,0.0004167532080946,1.4529091679197148e-05,True,4.737868765383186,10.685999029241202,0.00015525882817956008,24.32770983797816,0.6968474224154915,23.630862415562667,True
CLP,1520,ssrc_log,51,5.804880680346991e-06,1.5530963757876936e-05,True,4.720828117835938,10.595337638339469,0.00016455676439728354,0.35789841410434753,2.379832378431869,-2.0219339643275216,False
CLP,1540,ssrc_log,52,2.8414415449236458e-06,9.48174989328882e-06,True,4.73798500664721,10.686620124307506,0.0001013288278852833,0.5047321819266346,2.6021012288019207,-2.0973690468752864,False
CLP,1560,ssrc_log,53,6.146138978764987e-06,1.2857418423719774e-05,True,4.770870889123527,10.863792214357366,0.00013968130854756327,0.21611966390827808,2.167540539401935,-1.9514208754936568,False
