escenario,t0,mode,ventana_incluye_shock,mase,lambda_elegida,lambda_relativa,mae_validacion,lambda_traza_legacy,n_inner_train,n_validacion
calma,9300,naive,False,0.5291806639679598,,,,,,
calma,9320,ols,False,0.07286257303987677,,,,,,
calma,9320,ridge,False,0.11922500195645641,0.09186772533380126,0.0001,0.06602915126370053,91.86772533380126,400.0,100.0
calma,9320,nnls,False,0.8803576745958319,,,,,,
calma,9320,ssrc,False,0.09495441954285518,2.2439038408669736e-06,1e-08,0.023125118858179503,22.439038408669735,400.0,100.0
calma,9320,pls,False,1.6011159763751794,,,,,,
calma,9320,naive,False,1.2029850752824183,,,,,,
calma,9340,ols,False,0.01517076152082381,,,,,,
calma,9340,ridge,False,0.04360527699700495,0.09177170367325127,0.0001,0.06155705471251571,91.77170367325128,400.0,100.0
calma,9340,nnls,False,0.2566217744650581,,,,,,
calma,9340,ssrc,False,0.07567040011375177,0.022737866359641312,0.0001,0.025154706657406996,22.737866359641313,400.0,100.0
calma,9340,pls,False,1.383706088926514,,,,,,
calma,9340,naive,False,0.18231525911777083,,,,,,
calma,9360,ols,False,0.41673754113937883,,,,,,
calma,9360,ridge,False,0.44878320178313474,0.09371446087789832,0.0001,0.06091172939892757,93.71446087789832,400.0,100.0
calma,9360,nnls,False,1.2011087246868433,,,,,,
calma,9360,ssrc,False,0.062320019340975814,0.022974592169938374,0.0001,0.027016186150948262,22.974592169938376,400.0,100.0
calma,9360,pls,False,3.0218597117549275,,,,,,
calma,9360,naive,False,1.1011498125367467,,,,,,
calma,9380,ols,False,0.25876365954987335,,,,,,
calma,9380,ridge,False,0.2587572959122676,9.696325493097815e-06,1e-08,0.06562081030633947,96.96325493097817,400.0,100.0
calma,9380,nnls,False,1.8283092009250943,,,,,,
calma,9380,ssrc,False,0.02201389986606735,0.00023262304890282138,1e-06,0.028203112693809426,23.262304890282138,400.0,100.0
calma,9380,pls,False,0.8720420841492528,,,,,,
calma,9380,naive,False,1.862076853478598,,,,,,
calma,9400,ols,False,0.23663969255028638,,,,,,
calma,9400,ridge,False,0.2366363775625225,9.369735334710999e-06,1e-08,0.06584031420299974,93.69735334710998,400.0,100.0
calma,9400,nnls,False,0.2842227159225106,,,,,,
calma,9400,ssrc,False,0.0974478683931904,0.00022989897662740931,1e-06,0.027687203735187037,22.989897662740933,400.0,100.0
calma,9400,pls,False,1.8916939288607542,,,,,,
calma,9400,naive,False,0.26200510325245313,,,,,,
calma,9420,ols,False,0.3610685862027349,,,,,,
calma,9420,ridge,False,0.38510354669187097,0.09634377134154498,0.0001,0.06328195006618367,96.34377134154498,400.0,100.0
calma,9420,nnls,False,1.0574809149438662,,,,,,
calma,9420,ssrc,False,0.0438747053428772,2.3102638353793085e-06,1e-08,0.02620595570589791,23.102638353793086,400.0,100.0
calma,9420,pls,False,1.0411015294885235,,,,,,
calma,9420,naive,False,0.9918939655940942,,,,,,
calma,9440,ols,False,0.7959911816288923,,,,,,
calma,9440,ridge,False,0.7759223118352049,0.09529926660640463,0.0001,0.06673667139196128,95.29926660640463,400.0,100.0
calma,9440,nnls,False,0.2916691313382822,,,,,,
calma,9440,ssrc,False,0.10808388671569125,0.0002296980163440945,1e-06,0.022787556425349367,22.969801634409453,400.0,100.0
calma,9440,pls,False,5.016156953748049,,,,,,
calma,9440,naive,False,0.08146605382365783,,,,,,
calma,9460,ols,False,0.3014132602160176,,,,,,
calma,9460,ridge,False,0.2262603039804828,0.09575271342353102,0.0001,0.07237042017564722,95.75271342353102,400.0,100.0
calma,9460,nnls,False,0.5935013039019336,,,,,,
calma,9460,ssrc,False,0.07419824711849442,0.0231554291103467,0.0001,0.022353224997248393,23.1554291103467,400.0,100.0
calma,9460,pls,False,0.6920261195994576,,,,,,
calma,9460,naive,False,0.7228829916208465,,,,,,
calma,9480,ols,False,0.3231343610233189,,,,,,
calma,9480,ridge,False,0.3222239733439,0.0947897326550065,0.0001,0.07153816364540182,94.7897326550065,400.0,100.0
calma,9480,nnls,False,0.6045768902670804,,,,,,
calma,9480,ssrc,False,0.17455421577018246,0.00022851099768206692,1e-06,0.020270847539725162,22.851099768206694,400.0,100.0
calma,9480,pls,False,2.4009624317048788,,,,,,
calma,9480,naive,False,0.5252602289580522,,,,,,
calma,9500,ols,False,0.2220514326015688,,,,,,
calma,9500,ridge,False,0.22204786161147633,9.440517404404212e-06,1e-08,0.0705825351158043,94.40517404404213,400.0,100.0
calma,9500,nnls,False,1.2022220145717086,,,,,,
calma,9500,ssrc,False,0.01678562696538831,2.310987771081028e-06,1e-08,0.022982052898140207,23.10987771081028,400.0,100.0
calma,9500,pls,False,2.6028660908781744,,,,,,
calma,9500,naive,False,0.9135947381265207,,,,,,
calma,9520,ols,False,0.6223584685878804,,,,,,
calma,9520,ridge,False,0.622390618447241,9.505000443581703e-06,1e-08,0.06838953448645728,95.05000443581703,400.0,100.0
calma,9520,nnls,False,2.3736868294746256,,,,,,
calma,9520,ssrc,False,0.15475350225498827,0.0002302892898409959,1e-06,0.022993799161382854,23.028928984099593,400.0,100.0
calma,9520,pls,False,5.608170910638913,,,,,,
calma,9520,naive,False,2.8514789767096294,,,,,,
calma,9540,ols,False,0.060210620347053594,,,,,,
calma,9540,ridge,False,0.07898492014175294,0.09425949039463545,0.0001,0.06889525958572505,94.25949039463546,400.0,100.0
calma,9540,nnls,False,0.31320732026136794,,,,,,
calma,9540,ssrc,False,0.04580184928046588,0.00022893359150130352,1e-06,0.026419691166191483,22.893359150130355,400.0,100.0
calma,9540,pls,False,0.6320829750037399,,,,,,
calma,9540,naive,False,0.2942760145708986,,,,,,
calma,9560,ols,False,0.29153702334550774,,,,,,
calma,9560,ridge,False,0.31618955470604243,0.09358724021504249,0.0001,0.06440957260879906,93.58724021504248,400.0,100.0
calma,9560,nnls,False,0.8099248485161492,,,,,,
calma,9560,ssrc,False,0.16041423111630654,2.284145267179977e-06,1e-08,0.027016768517638786,22.84145267179977,400.0,100.0
calma,9560,pls,False,2.5808420065257893,,,,,,
calma,9560,naive,False,0.7393095235075074,,,,,,
calma,9580,ols,False,0.14627348452823977,,,,,,
calma,9580,ridge,False,0.14627161962962004,9.334354514992958e-06,1e-08,0.06667376946844913,93.34354514992958,400.0,100.0
calma,9580,nnls,False,1.4442469158688227,,,,,,
calma,9580,ssrc,False,0.12748706486124262,2.259461427093686e-06,1e-08,0.02798019924024945,22.594614270936862,400.0,100.0
calma,9580,pls,False,0.9963920398885379,,,,,,
calma,9580,naive,False,1.49501813955011,,,,,,
calma,9600,ols,False,0.03300012583913334,,,,,,
calma,9600,ridge,False,0.053241982107149886,0.09068383489948176,0.0001,0.06360639286893789,90.68383489948177,400.0,100.0
calma,9600,nnls,False,0.2674681204942531,,,,,,
calma,9600,ssrc,False,0.03683518535164395,2.244757784532689e-06,1e-08,0.023912823862045587,22.44757784532689,400.0,100.0
calma,9600,pls,False,0.7285236639591566,,,,,,
calma,9600,naive,False,0.24464595366993916,,,,,,
calma,9620,ols,False,0.0787072967984716,,,,,,
calma,9620,ridge,False,0.08134701068400225,0.09064338686957912,0.0001,0.0602123983362852,90.64338686957912,400.0,100.0
calma,9620,nnls,False,0.21860219628620753,,,,,,
calma,9620,ssrc,False,0.14275362355459928,0.02243298144995931,0.0001,0.023724783631091984,22.43298144995931,400.0,100.0
calma,9620,pls,False,0.867205371350098,,,,,,
calma,9620,naive,False,0.2266184268145356,,,,,,
calma,9640,ols,False,0.17812653030684816,,,,,,
calma,9640,ridge,False,0.17895299026738848,0.08891651940157079,0.0001,0.06750946205762066,88.9165194015708,400.0,100.0
calma,9640,nnls,False,0.088228795208584,,,,,,
calma,9640,ssrc,False,0.01061618741763138,0.022432917640987763,0.0001,0.03201580108278869,22.432917640987764,400.0,100.0
calma,9640,pls,False,0.40696766344601243,,,,,,
calma,9640,naive,False,0.19062739326119538,,,,,,
calma,9660,ols,False,0.04481491867404212,,,,,,
calma,9660,ridge,False,0.04373361850508039,0.0009142022429255796,1e-06,0.06133144652579139,91.42022429255798,400.0,100.0
calma,9660,nnls,False,0.31868915049916163,,,,,,
calma,9660,ssrc,False,0.29031109543899497,0.022732793600198135,0.0001,0.033919786934574564,22.732793600198136,400.0,100.0
calma,9660,pls,False,1.2832643064387894,,,,,,
calma,9660,naive,False,0.21201539575129918,,,,,,
calma,9680,ols,False,0.36598421061891,,,,,,
calma,9680,ridge,False,0.3658906456989302,0.0009340253065483674,1e-06,0.05152033095386068,93.40253065483675,400.0,100.0
calma,9680,nnls,False,0.3778171298542698,,,,,,
calma,9680,ssrc,False,0.07440363686242223,0.02315346808583866,0.0001,0.03383705888234955,23.15346808583866,400.0,100.0
calma,9680,pls,False,1.035306410006755,,,,,,
calma,9680,naive,False,0.0941301501597226,,,,,,
calma,9700,ols,False,0.25467104654312056,,,,,,
calma,9700,ridge,False,0.25282277651557916,0.0009627200992230614,1e-06,0.05309309701896101,96.27200992230615,400.0,100.0
calma,9700,nnls,False,0.3519068358013361,,,,,,
calma,9700,ssrc,False,0.2272170987683004,0.023509348517129092,0.0001,0.0375523859052539,23.509348517129094,400.0,100.0
calma,9700,pls,False,0.007866548820016186,,,,,,
calma,9700,naive,False,0.44426623674827415,,,,,,
calma,9720,ols,False,0.26781709803740633,,,,,,
calma,9720,ridge,False,0.26781820190025024,9.55185518208096e-06,1e-08,0.05742452430526129,95.5185518208096,400.0,100.0
calma,9720,nnls,False,0.6752873958455997,,,,,,
calma,9720,ssrc,False,0.17308708989768148,0.023594104984050134,0.0001,0.03658985898747508,23.594104984050134,400.0,100.0
calma,9720,pls,False,0.14913696707604915,,,,,,
calma,9720,naive,False,0.6403189072404339,,,,,,
calma,9740,ols,False,0.6023643633792082,,,,,,
calma,9740,ridge,False,0.6612622014442129,0.09587192280741814,0.0001,0.05091498402716271,95.87192280741814,400.0,100.0
calma,9740,nnls,False,1.9936939411038908,,,,,,
calma,9740,ssrc,False,0.010209659071182162,2.3398109328819657e-06,1e-08,0.027123928596603033,23.398109328819658,400.0,100.0
calma,9740,pls,False,2.748141895233569,,,,,,
calma,9740,naive,False,1.888047036730784,,,,,,
calma,9760,ols,False,0.06555997864765373,,,,,,
calma,9760,ridge,False,0.06577057778513126,0.000980930054869481,1e-06,0.06163935313984451,98.0930054869481,400.0,100.0
calma,9760,nnls,False,1.0211069173097718,,,,,,
calma,9760,ssrc,False,0.03498920713114104,2.3516981643603566e-06,1e-08,0.02449543006164171,23.516981643603568,400.0,100.0
calma,9760,pls,False,2.200016397832278,,,,,,
calma,9760,naive,False,1.2354949518709144,,,,,,
calma,9780,ols,False,0.03720174512304467,,,,,,
calma,9780,ridge,False,0.023181253434480294,0.09988659209270069,0.0001,0.06328001345748877,99.8865920927007,400.0,100.0
calma,9780,nnls,False,0.01085398751428247,,,,,,
calma,9780,ssrc,False,0.054986016162462126,2.3875561376264773e-06,1e-08,0.0254894562681247,23.875561376264773,400.0,100.0
calma,9780,pls,False,1.1065438470088593,,,,,,
calma,9780,naive,False,0.012408506879471995,,,,,,
calma,9800,ols,False,0.33738403812142037,,,,,,
calma,9800,ridge,False,0.34751420891639034,0.10149449296269543,0.0001,0.07246496578245218,101.49449296269543,400.0,100.0
calma,9800,nnls,False,0.7705693271089654,,,,,,
calma,9800,ssrc,False,0.3394339424079153,0.02380449901353482,0.0001,0.03143052341913473,23.80449901353482,400.0,100.0
calma,9800,pls,False,1.1675071529340382,,,,,,
calma,9800,naive,False,0.7118003046200996,,,,,,
calma,9820,ols,False,0.16501274503538207,,,,,,
calma,9820,ridge,False,0.16501645399514683,9.96438885934856e-06,1e-08,0.06344104096024417,99.6438885934856,400.0,100.0
calma,9820,nnls,False,1.3172939666585985,,,,,,
calma,9820,ssrc,False,0.04191999765575232,0.023896619098757264,0.0001,0.03608023774539996,23.896619098757263,400.0,100.0
calma,9820,pls,False,1.2687340679187855,,,,,,
calma,9820,naive,False,1.229037864142343,,,,,,
calma,9840,ols,False,0.25948579688622614,,,,,,
calma,9840,ridge,False,0.2594662404600679,9.640733054961302e-06,1e-08,0.05789850763782978,96.40733054961304,400.0,100.0
calma,9840,nnls,False,0.8565286518099221,,,,,,
calma,9840,ssrc,False,0.0402781891237921,0.023549368524288364,0.0001,0.0395072130073416,23.549368524288365,400.0,100.0
calma,9840,pls,False,0.8864651973802059,,,,,,
calma,9840,naive,False,0.8013676885246255,,,,,,
calma,9860,ols,False,0.07723295036793185,,,,,,
calma,9860,ridge,False,0.07722670734886168,9.502302129413007e-06,1e-08,0.050464052295018005,95.02302129413007,400.0,100.0
calma,9860,nnls,False,1.712632694990941,,,,,,
calma,9860,ssrc,False,0.10621962210732844,0.23553108570274164,0.001,0.038394421140127755,23.553108570274166,400.0,100.0
calma,9860,pls,False,1.7584122041326238,,,,,,
calma,9860,naive,False,1.7547809184862675,,,,,,
calma,9880,ols,False,0.2094435833833716,,,,,,
calma,9880,ridge,False,0.20944518310551455,9.245744622700055e-06,1e-08,0.04988809864225256,92.45744622700055,400.0,100.0
calma,9880,nnls,False,0.21368779223360346,,,,,,
calma,9880,ssrc,False,0.03624319873047465,0.2341946375436958,0.001,0.03865236318801655,23.41946375436958,400.0,100.0
calma,9880,pls,False,1.8328532786501068,,,,,,
calma,9880,naive,False,0.20177749049186475,,,,,,
calma,9900,ols,False,0.5612837413785029,,,,,,
calma,9900,ridge,False,0.5569219578576676,0.0009513538446355918,1e-06,0.049381309924792297,95.13538446355919,400.0,100.0
calma,9900,nnls,False,0.8575941525269578,,,,,,
calma,9900,ssrc,False,0.7581290042783791,0.2323938530063468,0.001,0.03441001162588171,23.23938530063468,400.0,100.0
calma,9900,pls,False,1.0860064880043192,,,,,,
calma,9900,naive,False,0.8761682204733756,,,,,,
calma,9920,ols,False,0.17014238429619172,,,,,,
calma,9920,ridge,False,0.1697451098023276,0.0009215130162041909,1e-06,0.05018671137952177,92.15130162041909,400.0,100.0
calma,9920,nnls,False,0.14690489027069098,,,,,,
calma,9920,ssrc,False,0.12680098522060212,0.023381400685667738,0.0001,0.03261147034370602,23.38140068566774,400.0,100.0
calma,9920,pls,False,3.07402300709554,,,,,,
calma,9920,naive,False,0.008070023223276858,,,,,,
calma,9940,ols,False,0.022742098355205114,,,,,,
calma,9940,ridge,False,0.020841279903269876,0.000926219265942931,1e-06,0.050019017601592886,92.62192659429311,400.0,100.0
calma,9940,nnls,False,0.22086069439447123,,,,,,
calma,9940,ssrc,False,0.29872254013594834,0.023757452975511906,0.0001,0.029900146936936305,23.757452975511907,400.0,100.0
calma,9940,pls,False,0.5036666297262614,,,,,,
calma,9940,naive,False,0.17321918465401623,,,,,,
calma,9960,ols,False,0.3905253234738279,,,,,,
calma,9960,ridge,False,0.38958753760985376,0.000883672052799745,1e-06,0.04711502403862074,88.36720527997451,400.0,100.0
calma,9960,nnls,False,0.22596619436578366,,,,,,
calma,9960,ssrc,False,0.10442048850750824,0.023519441136993665,0.0001,0.030027639659579865,23.519441136993663,400.0,100.0
calma,9960,pls,False,3.8646076901948816,,,,,,
calma,9960,naive,False,0.07048906757510494,,,,,,
calma,9980,ols,False,0.2572316657058306,,,,,,
calma,9980,ridge,False,0.25912139379452,0.0008880411439456242,1e-06,0.04543707109596709,88.80411439456242,400.0,100.0
calma,9980,nnls,False,0.33736283214983526,,,,,,
calma,9980,ssrc,False,0.20604968915544286,0.0238314234206196,0.0001,0.02826150957705846,23.8314234206196,400.0,100.0
calma,9980,pls,False,2.057146811325179,,,,,,
calma,9980,naive,False,0.33974233379799534,,,,,,
calma,10000,ols,False,0.22315727134009802,,,,,,
calma,10000,ridge,False,0.22341483287598296,0.0008739824502146926,1e-06,0.04516603299639172,87.39824502146928,400.0,100.0
calma,10000,nnls,False,0.5886141370833801,,,,,,
calma,10000,ssrc,False,0.16666409140060695,0.023421478112949583,0.0001,0.025944980849506204,23.421478112949586,400.0,100.0
calma,10000,pls,False,2.5390047862068807,,,,,,
calma,10000,naive,False,0.5218863989194983,,,,,,
calma,10020,ols,False,0.43669804034080495,,,,,,
calma,10020,ridge,False,0.43604165789280486,0.0008573721730080706,1e-06,0.05160151074832248,85.73721730080706,400.0,100.0
calma,10020,nnls,False,1.0065718885776263,,,,,,
calma,10020,ssrc,False,0.06450357725770589,2.3252924413953484e-06,1e-08,0.0199491289105485,23.252924413953483,400.0,100.0
calma,10020,pls,False,4.403650388780111,,,,,,
calma,10020,naive,False,0.7792999148630688,,,,,,
calma,10040,ols,False,0.34325337138350953,,,,,,
calma,10040,ridge,False,0.34494167740167503,0.0008478827506367326,1e-06,0.06112724217493557,84.78827506367327,400.0,100.0
calma,10040,nnls,False,2.8156980610944347,,,,,,
calma,10040,ssrc,False,0.02268561505553776,2.301486091479285e-06,1e-08,0.023132078228994355,23.01486091479285,400.0,100.0
calma,10040,pls,False,1.8647998316485126,,,,,,
calma,10040,naive,False,3.033097647439355,,,,,,
calma,10060,ols,False,0.11268237491954075,,,,,,
calma,10060,ridge,False,0.1471880842111429,0.08778656847579089,0.0001,0.06686481325942639,87.78656847579089,400.0,100.0
calma,10060,nnls,False,0.531025117070237,,,,,,
calma,10060,ssrc,False,0.21815647751567055,0.00023581258314553458,1e-06,0.02966260348750989,23.581258314553462,400.0,100.0
calma,10060,pls,False,2.10973724978497,,,,,,
calma,10060,naive,False,0.4385167897151728,,,,,,
calma,10080,ols,False,0.20092488353585572,,,,,,
calma,10080,ridge,False,0.2003362943690233,0.0008574580652367415,1e-06,0.06657729875095661,85.74580652367416,400.0,100.0
calma,10080,nnls,False,1.5027543677712827,,,,,,
calma,10080,ssrc,False,0.09429955649926328,2.3633012233533218e-06,1e-08,0.03190635254326334,23.63301223353322,400.0,100.0
calma,10080,pls,False,3.151002224918414,,,,,,
calma,10080,naive,False,1.2310979901227856,,,,,,
calma,10100,ols,False,0.424716730904616,,,,,,
calma,10100,ridge,False,0.448322685848159,0.08689179737892364,0.0001,0.06025729624481854,86.89179737892363,400.0,100.0
calma,10100,nnls,False,1.1307221146076711,,,,,,
calma,10100,ssrc,False,0.0539827535152162,2.334216123297161e-06,1e-08,0.029303889046814042,23.34216123297161,400.0,100.0
calma,10100,pls,False,0.3745898997953762,,,,,,
calma,10100,naive,False,1.1007158977036515,,,,,,
calma,10120,ols,False,0.0818395543681834,,,,,,
calma,10120,ridge,False,0.08783264937542341,0.09032967616974424,0.0001,0.06676311921386766,90.32967616974425,400.0,100.0
calma,10120,nnls,False,0.5604478919187077,,,,,,
calma,10120,ssrc,False,0.18351012832174454,2.3865835346032847e-06,1e-08,0.03580875116109095,23.86583534603285,400.0,100.0
calma,10120,pls,False,1.0023693718336417,,,,,,
calma,10120,naive,False,0.7357140624011482,,,,,,
calma,10140,ols,False,0.16755926036427224,,,,,,
calma,10140,ridge,False,0.2004871708912054,0.09017219160200408,0.0001,0.05754536903592404,90.17219160200409,400.0,100.0
calma,10140,nnls,False,1.1317888414756625,,,,,,
calma,10140,ssrc,False,0.0056068459386140485,0.024375104561533252,0.0001,0.04864733663407998,24.375104561533252,400.0,100.0
calma,10140,pls,False,2.7978834747389074,,,,,,
calma,10140,naive,False,0.9036795025498819,,,,,,
calma,10160,ols,False,0.054270961160682286,,,,,,
calma,10160,ridge,False,0.053967878133330274,0.0009019179786261342,1e-06,0.04769547224784315,90.19179786261344,400.0,100.0
calma,10160,nnls,False,0.2043573951034436,,,,,,
calma,10160,ssrc,False,0.16254557745455106,0.024404609021520016,0.0001,0.045869687953254044,24.404609021520017,400.0,100.0
calma,10160,pls,False,0.18680687448626984,,,,,,
calma,10160,naive,False,0.36464370660887385,,,,,,
calma,10180,ols,False,0.024558027916983697,,,,,,
calma,10180,ridge,False,0.024838706956228914,0.0008995863886422676,1e-06,0.0433216215716972,89.95863886422677,400.0,100.0
calma,10180,nnls,False,1.176985269572756,,,,,,
calma,10180,ssrc,False,0.1017457306025149,0.2447967338346375,0.001,0.051465807938733565,24.479673383463748,400.0,100.0
calma,10180,pls,False,2.7682056167363727,,,,,,
calma,10180,naive,False,0.9185564030498435,,,,,,
calma,10200,ols,False,0.1579915738989069,,,,,,
calma,10200,ridge,False,0.1579891637896638,8.936400900190534e-06,1e-08,0.04325946880377414,89.36400900190534,400.0,100.0
calma,10200,nnls,False,0.27215646500269164,,,,,,
calma,10200,ssrc,False,0.024007676381174115,0.24563568965518803,0.001,0.05443912441226539,24.563568965518805,400.0,100.0
calma,10200,pls,False,0.2885542637344993,,,,,,
calma,10200,naive,False,0.3820798628447136,,,,,,
calma,10220,ols,False,0.5003686096492841,,,,,,
calma,10220,ridge,False,0.5006293529888808,0.0008843916319060788,1e-06,0.03235687336079259,88.43916319060789,400.0,100.0
calma,10220,nnls,False,1.6609321467773004,,,,,,
calma,10220,ssrc,False,0.04322984202389658,2.475596192656732,0.01,0.04178098678935199,24.75596192656732,400.0,100.0
calma,10220,pls,False,4.148847249874484,,,,,,
calma,10220,naive,False,1.5322027043037363,,,,,,
calma,10240,ols,False,0.7758855711208971,,,,,,
calma,10240,ridge,False,0.7766694521465322,0.0009028878789124108,1e-06,0.03660231575270858,90.2887878912411,400.0,100.0
calma,10240,nnls,False,2.4501918340385194,,,,,,
calma,10240,ssrc,False,0.34344739732862295,2.496732444446785e-06,1e-08,0.030851088460939778,24.967324444467852,400.0,100.0
calma,10240,pls,False,5.342483620791635,,,,,,
calma,10240,naive,False,2.3170599423333864,,,,,,
calma,10260,ols,False,0.07545950326361014,,,,,,
calma,10260,ridge,False,0.07547014148821056,9.12651221249969e-06,1e-08,0.048840595942513804,91.2651221249969,400.0,100.0
calma,10260,nnls,False,0.7396891645079334,,,,,,
calma,10260,ssrc,False,0.025821333296115922,0.00025009636082618984,1e-06,0.03190038811917669,25.009636082618982,400.0,100.0
calma,10260,pls,False,1.0693046638473633,,,,,,
calma,10260,naive,False,0.707433873865217,,,,,,
calma,10280,ols,False,0.41879030202909917,,,,,,
calma,10280,ridge,False,0.418785505011198,8.86511817378508e-06,1e-08,0.05021307311505878,88.65118173785082,400.0,100.0
calma,10280,nnls,False,1.6301850198927619,,,,,,
calma,10280,ssrc,False,0.0019888620974114067,0.00024749451736891573,1e-06,0.0309113701431535,24.749451736891572,400.0,100.0
calma,10280,pls,False,2.51136831769853,,,,,,
calma,10280,naive,False,1.5351109062982897,,,,,,
calma,10300,ols,False,0.40803467303526303,,,,,,
calma,10300,ridge,False,0.4080050219784249,8.617598252510611e-06,1e-08,0.0554583457089377,86.17598252510612,400.0,100.0
calma,10300,nnls,False,2.1193910652411456,,,,,,
calma,10300,ssrc,False,0.09657740145139822,0.024951466200112633,0.0001,0.026342438107382904,24.951466200112634,400.0,100.0
calma,10300,pls,False,0.5516871219605398,,,,,,
calma,10300,naive,False,2.2620874655649716,,,,,,
calma,10320,ols,False,0.5455979295964565,,,,,,
calma,10320,ridge,False,0.5455652992725945,8.717626938120289e-06,1e-08,0.059080442164566926,87.1762693812029,400.0,100.0
calma,10320,nnls,False,0.8736639598802906,,,,,,
calma,10320,ssrc,False,0.07213496025147272,2.4680861464762816e-06,1e-08,0.024951262309975887,24.680861464762817,400.0,100.0
calma,10320,pls,False,3.7810807960280397,,,,,,
calma,10320,naive,False,0.8465730871643039,,,,,,
calma,10340,ols,False,0.5095321884628305,,,,,,
calma,10340,ridge,False,0.5095269120969736,8.859321001827371e-06,1e-08,0.05937111886014731,88.59321001827371,400.0,100.0
calma,10340,nnls,False,1.7499262519968084,,,,,,
calma,10340,ssrc,False,0.055469654564574575,2.4695509565168947e-06,1e-08,0.026820921659153844,24.695509565168948,400.0,100.0
calma,10340,pls,False,4.186268833416176,,,,,,
calma,10340,naive,False,1.6108815924630977,,,,,,
calma,10360,ols,False,0.18081723798162944,,,,,,
calma,10360,ridge,False,0.1808252305467538,9.00829311143322e-06,1e-08,0.055035626980561615,90.08293111433221,400.0,100.0
calma,10360,nnls,False,2.720618943105942,,,,,,
calma,10360,ssrc,False,0.24201707726378457,2.466611940511057e-06,1e-08,0.024857086042181196,24.666119405110567,400.0,100.0
calma,10360,pls,False,5.33483698275683,,,,,,
calma,10360,naive,False,2.476428103437366,,,,,,
calma,10380,ols,False,0.16233881477239992,,,,,,
calma,10380,ridge,False,0.10129001669945283,0.09342279949978405,0.0001,0.06398345617063657,93.42279949978405,400.0,100.0
calma,10380,nnls,False,0.31398195041577276,,,,,,
calma,10380,ssrc,False,0.18122910639718479,2.4921122373557255e-06,1e-08,0.030108494602297066,24.921122373557253,400.0,100.0
calma,10380,pls,False,1.4256624429163156,,,,,,
calma,10380,naive,False,0.31784458000832594,,,,,,
calma,10400,ols,False,0.4576554341412831,,,,,,
calma,10400,ridge,False,0.5115858825789912,0.08960660676559265,0.0001,0.061254672071634035,89.60660676559264,400.0,100.0
calma,10400,nnls,False,1.5208379000970769,,,,,,
calma,10400,ssrc,False,0.09521425640199371,2.4949667054990007e-06,1e-08,0.029598105891798322,24.94966705499001,400.0,100.0
calma,10400,pls,False,1.4835073971130914,,,,,,
calma,10400,naive,False,1.4466121221579777,,,,,,
calma,10420,ols,False,0.6890509845592945,,,,,,
calma,10420,ridge,False,0.7443596359828732,0.09020565490837094,0.0001,0.06152985356935266,90.20565490837095,400.0,100.0
calma,10420,nnls,False,2.802039167314039,,,,,,
calma,10420,ssrc,False,0.6756698793106389,2.469836794695795e-06,1e-08,0.031240730721827648,24.69836794695795,400.0,100.0
calma,10420,pls,False,5.581219876435643,,,,,,
calma,10420,naive,False,2.6121605069598743,,,,,,
calma,10440,ols,False,0.13086007802587304,,,,,,
calma,10440,ridge,False,0.0634598774227253,0.09408124521944493,0.0001,0.06837864068061897,94.08124521944494,400.0,100.0
calma,10440,nnls,False,0.512295718165806,,,,,,
calma,10440,ssrc,False,0.014072856832779958,0.02475294023463514,0.0001,0.035613573711862835,24.75294023463514,400.0,100.0
calma,10440,pls,False,1.3320452070967934,,,,,,
calma,10440,naive,False,0.5403096400395295,,,,,,
calma,10460,ols,False,0.4366693367997745,,,,,,
calma,10460,ridge,False,0.48263674539070506,0.09412435695649927,0.0001,0.06258107307992368,94.12435695649927,400.0,100.0
calma,10460,nnls,False,1.423968592987032,,,,,,
calma,10460,ssrc,False,0.09710262669353213,2.463924122908284e-06,1e-08,0.03350208452720937,24.63924122908284,400.0,100.0
calma,10460,pls,False,1.6572263899746942,,,,,,
calma,10460,naive,False,1.3422069130962724,,,,,,
calma,10480,ols,False,0.09909612135787092,,,,,,
calma,10480,ridge,False,0.0991161930184928,9.293954863661651e-06,1e-08,0.057490074482993654,92.93954863661651,400.0,100.0
calma,10480,nnls,False,2.4126136433239935,,,,,,
calma,10480,ssrc,False,0.2914820112504201,2.4262367979468114e-06,1e-08,0.029342938806174147,24.262367979468113,400.0,100.0
calma,10480,pls,False,6.020023103523963,,,,,,
calma,10480,naive,False,2.2441172682345134,,,,,,
calma,10500,ols,False,0.20011122438328383,,,,,,
calma,10500,ridge,False,0.2000716040704285,0.000965580102115654,1e-06,0.06537214718397878,96.55801021156542,400.0,100.0
calma,10500,nnls,False,0.3029338888875668,,,,,,
calma,10500,ssrc,False,0.10010108712753922,0.024817406763257364,0.0001,0.03261880682118898,24.817406763257367,400.0,100.0
calma,10500,pls,False,0.13875597699051442,,,,,,
calma,10500,naive,False,0.41407073222035773,,,,,,
calma,10520,ols,False,0.22107257782684045,,,,,,
calma,10520,ridge,False,0.24337490632860723,0.0958220954914653,0.0001,0.06156114070944043,95.82209549146529,400.0,100.0
calma,10520,nnls,False,0.6447244330279701,,,,,,
calma,10520,ssrc,False,0.022590980516958136,0.02495425122325139,0.0001,0.02967885504465346,24.95425122325139,400.0,100.0
calma,10520,pls,False,2.429629529727732,,,,,,
calma,10520,naive,False,0.5842659178336833,,,,,,
calma,10540,ols,False,0.60078141735515,,,,,,
