seed,window_start,regime,horizon,mase_ssrc,mase_static,mase_ridge,mase_ols
100,1600,clean_multistep,5,0.10913628730124714,0.10777102355965686,1.5175784970604191,1.5181997778544776
100,1600,clean_multistep,10,1.7918734816761255,1.311286150975834,3.231297878177956,3.2324600189130597
100,1600,clean_1step,1,0.006215251241134104,0.00905787239859855,0.0380508411227554,0.038069627538760656
100,1640,clean_multistep,5,0.2782169097512347,0.06468122066317913,0.6026522961448868,0.6357370721344769
100,1640,clean_multistep,10,0.2505118211958643,0.060691751045991414,0.9593836238473817,0.9801799578569134
100,1640,clean_1step,1,0.05171020570940503,0.018997664583639384,0.2809315343423904,0.22778343339171778
100,1680,clean_multistep,5,0.5105600413290176,0.10263435041854889,1.893833635830058,2.0432961007632042
100,1680,clean_multistep,10,1.5360175024603775,0.40364070623068193,4.808366671019742,4.977540558921823
100,1680,clean_1step,1,0.01381949853756511,0.01632522709780475,0.23888949328374023,0.2573996041293987
100,1720,clean_multistep,5,0.03822814712662457,0.008426091668257253,0.32291730821408443,0.33369293905529124
100,1720,clean_multistep,10,1.2012910218314314,0.1737936255894805,0.25246631099062566,0.4697987775544644
100,1720,clean_1step,1,0.006147789736751312,0.004469765584264378,0.3053957856478098,0.2553412216238769
100,1760,clean_multistep,5,0.30252649381284574,0.34245016356657143,3.0025316837666125,2.946538072607037
100,1760,clean_multistep,10,0.34162475793737973,0.41534541613955145,3.606349735603676,3.55005855920109
100,1760,clean_1step,1,0.04038405315715696,0.016242601877911506,0.3091780198170537,0.2933109668445853
100,1800,clean_multistep,5,0.5339734184947762,0.15331472692736048,0.5173351281985574,0.9517028710914079
100,1800,clean_multistep,10,6.257410559373063,1.1698030844861733,1.1005960275585978,1.4370757560696281
100,1800,clean_1step,1,0.009578555782382292,0.005943316498882997,0.014279317201675265,0.029954058109301254
100,1840,clean_multistep,5,0.05627470207356251,0.19536381556888727,1.0186359730983112,0.8492738087694215
100,1840,clean_multistep,10,0.21718388234117003,0.17064570236596033,0.6685756110359802,0.7134244085058757
100,1840,clean_1step,1,0.0363334172383649,0.03070625957832647,0.38736923275753227,0.34775639479184633
100,1880,clean_multistep,5,0.35751693369266735,0.026511406842414126,2.0231505169388604,2.1406803903412763
100,1880,clean_multistep,10,0.9715895422648283,0.3593007606582995,4.71521287974082,4.837818275015306
100,1880,clean_1step,1,0.002970884007227094,0.008941911924558715,0.23975191461936698,0.25304151089896504
100,1920,clean_multistep,5,0.1730406568048158,0.10942749116736007,0.6573727225236743,0.6378943530284259
100,1920,clean_multistep,10,1.8928052964386441,0.6062611241478917,0.8414051183999777,0.8204690448941767
100,1920,clean_1step,1,0.028391009633362257,0.010693568878195411,0.17194140079488257,0.18323147848225546
100,1960,clean_multistep,5,0.13674702560946636,0.020265441476110434,1.399534251477009,1.4024322214669676
100,1960,clean_multistep,10,0.14007662578032357,0.04563743925129063,1.5673454870434436,1.5658505046105213
100,1960,clean_1step,1,0.036590338528090995,0.0037624561453547312,0.048980412452526136,0.049659124226906534
100,2000,clean_multistep,5,0.1626256102441249,0.06501317543300335,2.226115385087534,2.2261528249221465
100,2000,clean_multistep,10,0.4565998056352778,0.21948457864807047,4.774178301508449,4.774197687120542
100,2000,clean_1step,1,0.012437010168518236,0.00013814777775392287,0.2583742365462741,0.25837556372914194
100,2040,clean_multistep,5,0.23786743261347354,0.0924506221368564,0.31261635389921216,0.3880920000163167
100,2040,clean_multistep,10,2.105881976585118,0.2558628047356636,0.7055971537482936,0.2944932631983246
