ubicacion,magnitud_sigma,signo,t0,kappa_raw,kappa_lw,ventana_incluye_shock
5000,5,-1,27320,994850.7036539217,447.58091816235867,False
5000,5,-1,27340,925430.6204448781,456.2077528059291,False
5000,5,-1,27360,944182.0605031225,488.1504976031009,False
5000,5,-1,27380,934717.8752021703,483.73859192556506,False
5000,5,-1,27400,1026230.6033654676,540.3305684976333,False
5000,5,-1,27420,1049273.9481316744,567.5944885051363,False
5000,5,-1,27440,1114174.3186651417,637.630007385827,False
5000,5,-1,27460,1110967.7748637644,657.4582637424459,False
5000,5,-1,27480,1119538.414890746,661.8803273134683,False
5000,5,-1,27500,1083778.1983038434,626.3452906885102,False
5000,5,-1,27520,1094246.9610418705,655.5266927426526,False
5000,5,-1,27540,1095589.147179398,658.8015605657487,False
5000,5,-1,27560,1069887.4432324504,641.9598237700221,False
5000,5,-1,27580,1114187.9836694875,694.1924619884945,False
5000,5,-1,27600,1148512.2419916503,730.1202826297271,False
5000,5,-1,27620,1190480.1861058178,769.1126085959581,False
5000,5,-1,27640,1114126.2766539503,732.2790261897164,False
5000,5,-1,27660,1193493.594310998,755.4184648198042,False
5000,5,-1,27680,1157774.7582530447,686.0289557595406,False
5000,5,-1,27700,1132239.648693188,657.4795789211959,False
5000,5,-1,27720,1083602.5118030903,605.5165120603125,False
5000,5,-1,27740,1107407.4580121827,624.6847363320771,False
5000,5,-1,27760,1122960.804953357,637.4381848057757,False
5000,5,-1,27780,1150916.2333084901,671.8346149645439,False
5000,5,-1,27800,1150110.1382138822,669.4360443206904,False
5000,5,-1,27820,1409831.6258817269,716.3151702376326,False
5000,5,-1,27840,1464884.3574608804,705.0490252909276,False
5000,5,-1,27860,1471080.7350662828,690.5871215314781,False
5000,5,-1,27880,1312798.0876690906,666.41508101091,False
5000,5,-1,27900,1273072.4228782966,596.2644295288403,False
5000,5,-1,27920,1258950.9234411065,563.2275201216639,False
5000,5,-1,27940,1198935.70567271,494.00791508897964,False
5000,5,-1,27960,1216927.691971181,473.218025591578,False
5000,5,-1,27980,1194397.1899360141,474.81680345098425,False
5000,5,-1,28000,1198089.0450328346,492.4066457408729,False
5000,5,-1,28020,1216589.553391147,461.8119998545173,False
5000,5,-1,28040,1185528.174687545,436.55489186511204,False
5000,5,-1,28060,1180227.0026024338,435.22156628747643,False
5000,5,-1,28080,1153343.1151372045,386.5902555130772,False
5000,5,-1,28100,1134276.8867605173,362.18333358688085,False
5000,5,-1,28120,1120449.8329941425,335.9841142023644,False
5000,5,-1,28140,1158652.4964575632,328.4997019772279,False
5000,5,-1,28160,1183354.4875837446,354.9976826663608,False
5000,5,-1,28180,1160234.098588719,359.501439590184,False
5000,5,-1,28200,1174741.470202639,378.94618869484117,False
5000,5,-1,28220,1206558.9300309857,399.98089877696174,False
5000,5,-1,28240,1169890.1339974827,385.4969376263598,False
5000,5,-1,28260,1198172.2897481455,378.29209024707,False
5000,5,-1,28280,1161970.5347715938,368.1000097909725,False
5000,5,-1,28300,1210511.5769192118,404.6982644796072,False
5000,5,-1,28320,1184982.6646230398,377.92594394914386,False
5000,5,-1,28340,1194228.543474846,376.1103848964353,False
5000,5,-1,28360,1195183.3092516637,378.8407956394081,False
5000,5,-1,28380,1316818.8220582185,383.86868002768205,False
5000,5,-1,28400,1344259.794629577,409.6118751544108,False
5000,5,-1,28420,1344074.7853930974,431.2847053526048,False
5000,5,-1,28440,1342755.056479333,450.4905749186201,False
5000,5,-1,28460,1352564.6410883174,475.49287063533495,False
5000,5,-1,28480,1332658.3218580903,477.8093060010152,False
5000,5,-1,28500,1414023.0892434083,514.2114679491997,False
5000,5,-1,28520,1385369.3858188065,516.651386295188,False
5000,5,-1,28540,1410203.216214227,542.2462481704681,False
5000,5,-1,28560,1598178.3287092412,541.0255676607524,False
5000,5,-1,28580,1570204.5975134012,586.5709558374245,False
5000,5,-1,28600,1617193.0320329044,620.3626768115142,False
5000,5,-1,28620,1630210.9187362562,653.3741902365143,False
5000,5,-1,28640,1611922.8818347524,659.3544035057741,False
5000,5,-1,28660,1631165.1255380735,654.0807853936905,False
5000,5,-1,28680,1597321.5681604962,653.0254385062643,False
5000,5,-1,28700,1625316.9170860332,689.1299133399494,False
5000,5,-1,28720,1603518.5256570356,659.5583206234229,False
5000,5,-1,28740,1523323.293331423,668.9106978082889,False
5000,5,-1,28760,1479740.0157603133,626.3380155846539,False
5000,5,-1,28780,1494106.4798279665,612.9112946967263,False
5000,5,-1,28800,1463180.0293037738,556.8360730079106,False
5000,5,-1,28820,1483557.1714615216,595.3183854593258,False
5000,5,-1,28840,1451407.5358899834,596.8032012464564,False
5000,5,-1,28860,1466848.4683856233,593.4995681194339,False
5000,5,-1,28880,1500897.7319922943,628.7760820672514,False
5000,5,-1,28900,1485717.9098736113,630.1809461852407,False
5000,5,-1,28920,1475600.152191466,615.9249606322005,False
5000,5,-1,28940,1514263.213146235,629.5718415331828,False
5000,5,-1,28960,1376735.6771962978,623.1616171474942,False
5000,5,-1,28980,1421343.3830052095,652.8169644608575,False
5000,5,-1,29000,1387987.4514440275,617.925690953252,False
5000,5,-1,29020,1418588.101717196,653.1944512527033,False
5000,5,-1,29040,1421204.2866532495,655.6473817128614,False
5000,5,-1,29060,1261663.639123238,648.1664829509151,False
5000,5,-1,29080,1285723.6473936792,658.2284161639604,False
5000,5,-1,29100,1257117.6401000754,655.709830553672,False
5000,5,-1,29120,1281109.7811293523,682.0204486445978,False
5000,5,-1,29140,1329769.3108040658,724.7884497799918,False
5000,5,-1,29160,1328855.1574498801,723.8108918332273,False
5000,5,-1,29180,1359405.2884282484,742.5299447560443,False
5000,5,-1,29200,1297827.1808681458,688.4988707366576,False
5000,5,-1,29220,1340206.4839754319,726.5623055728736,False
5000,5,-1,29240,1412162.3607823923,714.2198464733726,False
5000,5,-1,29260,1445848.8913453694,768.758809769846,False
5000,5,-1,29280,1417297.997316486,777.9293791903984,False
5000,5,-1,29300,1415323.6089158587,774.5285251669575,False
5000,5,-1,29320,1386395.007967332,737.2094058924299,False
5000,5,-1,29340,1436087.6539552195,779.4564191635419,False
5000,5,-1,29360,1422074.4036245402,776.9167754035204,False
5000,5,-1,29380,1389168.8592979515,735.097212482313,False
5000,5,-1,29400,1389088.3469796882,733.423179423173,False
5000,5,-1,29420,1394093.3234752684,734.9223233246712,False
5000,5,-1,29440,1382387.2001693742,726.8964671930064,False
5000,5,-1,29460,1447152.543184931,705.9903986216267,False
5000,5,-1,29480,1367725.77138065,696.5076258099314,False
5000,5,-1,29500,1363932.0080961818,699.9269249757366,False
5000,5,-1,29520,1395831.20371786,727.6420528015676,False
5000,5,-1,29540,1368464.0931775698,716.4333368158965,False
5000,5,-1,29560,1590141.4045671069,730.4845881409025,False
5000,5,-1,29580,1535585.6274544373,680.0960950091053,False
5000,5,-1,29600,1556348.6094277087,682.9139760850233,False
5000,5,-1,29620,1545825.1153551354,659.4644364053254,False
5000,5,-1,29640,1525249.2092990219,633.2808868286477,False
5000,5,-1,29660,1462512.990821593,611.6208853092564,False
5000,5,-1,29680,1472560.8321660275,598.2891010425648,False
5000,5,-1,29700,1362303.6627994135,589.7226531628866,False
5000,5,-1,29720,1357899.9588014202,601.8397983237336,False
5000,5,-1,29740,1412319.1766762908,633.207587842806,False
5000,5,-1,29760,1416285.1728898494,626.7212149774313,False
5000,5,-1,29780,1356890.6633103732,633.0489813791631,False
5000,5,-1,29800,1340673.8573626257,631.3429105842672,False
5000,5,-1,29820,1349521.2880063336,624.5520679980023,False
5000,5,-1,29840,1329668.0196222304,591.8934981532806,False
5000,5,-1,29860,1109963.1701520048,559.668217396599,False
5000,5,-1,29880,1105285.6876335824,574.5960132376061,False
5000,5,-1,29900,1094355.1415604649,586.6841136026588,False
5000,5,-1,29920,1114130.4358306418,615.6078581487716,False
5000,5,-1,29940,1110510.3282928455,629.119321778217,False
5000,5,-1,29960,1167265.0717892377,655.4621557399934,False
5000,5,-1,29980,1254610.3056145364,710.7405853735308,False
5000,10,1,500,1325774.088688309,528.792281811897,False
5000,10,1,520,1305960.710228557,500.6545529120135,False
5000,10,1,540,1186923.14287032,474.84070747845715,False
5000,10,1,560,1156161.8345203444,441.253368507135,False
5000,10,1,580,1154175.2596399952,432.277981577876,False
5000,10,1,600,1288820.37931127,426.6693899102335,False
5000,10,1,620,1309889.396562995,433.51889391921725,False
5000,10,1,640,1297818.5070698853,450.098798504382,False
5000,10,1,660,1321691.721457214,469.1461666638669,False
5000,10,1,680,1233297.2639536501,471.2570644293379,False
5000,10,1,700,1289085.746666623,489.0808595073374,False
5000,10,1,720,1287592.9440684072,489.55488622892346,False
5000,10,1,740,1334367.116240565,495.0393094064758,False
5000,10,1,760,1334416.304101957,498.72761043108335,False
5000,10,1,780,1334828.1409537874,528.5369558028525,False
5000,10,1,800,1335534.2670224167,528.6076585787316,False
5000,10,1,820,1311291.4051162025,527.5251167951325,False
5000,10,1,840,1326303.661167265,524.6953196268022,False
5000,10,1,860,1281995.2038047388,529.7355179211597,False
5000,10,1,880,1321764.5164416847,557.233140153722,False
5000,10,1,900,1314375.7180605081,554.7886699409509,False
5000,10,1,920,1272767.1868124292,525.7961738875911,False
5000,10,1,940,1306940.9333282895,552.4439426635998,False
5000,10,1,960,1308505.5962289916,553.5068604128943,False
5000,10,1,980,1333778.7409596136,569.2534123634541,False
5000,10,1,1000,1282276.8893949674,562.4951648429847,False
5000,10,1,1020,1306449.9583380078,588.0215348553008,False
5000,10,1,1040,1501347.1093580548,630.3725308656216,False
5000,10,1,1060,1511003.6694635414,672.9054443325583,False
5000,10,1,1080,1564002.0401046078,715.3061781063176,False
5000,10,1,1100,1594086.9693149575,751.0829363288907,False
5000,10,1,1120,1562327.8695033384,748.8671399255861,False
5000,10,1,1140,1607736.3257921643,779.6903478720627,False
5000,10,1,1160,1586722.7691095145,750.6202822010847,False
5000,10,1,1180,1670616.76126296,788.4431610553166,False
5000,10,1,1200,1638677.036990613,743.8079363745583,False
5000,10,1,1220,1407208.2064125421,671.5102519624181,False
5000,10,1,1240,1406528.7758253077,700.4939499819226,False
5000,10,1,1260,1415488.533711439,726.2682121341733,False
5000,10,1,1280,1464961.471542545,745.6888257214537,False
5000,10,1,1300,1430550.4360504248,737.6535693710581,False
5000,10,1,1320,1353607.1740741483,736.7062885891083,False
5000,10,1,1340,1325316.3522250091,687.3844871461685,False
5000,10,1,1360,1336747.9975834414,651.1307972305963,False
5000,10,1,1380,1313332.019163859,618.1554353078259,False
5000,10,1,1400,1312992.1489728587,618.3833879772227,False
5000,10,1,1420,1305837.2102669773,620.3357102455847,False
5000,10,1,1440,1305383.0981501609,618.8979149804686,False
5000,10,1,1460,1307447.1048049221,620.1283810929933,False
5000,10,1,1480,1290658.320595605,618.4459837328455,False
5000,10,1,1500,1366822.0692162903,654.4251566913686,False
5000,10,1,1520,1334913.332811642,620.9026944455659,False
5000,10,1,1540,1337834.7757228217,616.1737220281108,False
5000,10,1,1560,1329818.53877459,585.1551057441642,False
5000,10,1,1580,1329531.2787134047,586.929550376952,False
5000,10,1,1600,1313256.634033827,575.6899328987703,False
5000,10,1,1620,1321122.1368648654,590.9184454619716,False
5000,10,1,1640,1321816.4530084722,591.2685051574755,False
5000,10,1,1660,1318119.7195371788,590.9446179418975,False
5000,10,1,1680,1342336.9531415075,597.3118561015565,False
5000,10,1,1700,1274277.1728225893,596.4067234051985,False
5000,10,1,1720,1465996.6593655103,630.0349893132295,False
5000,10,1,1740,1494012.4948085898,643.6777033890111,False
5000,10,1,1760,1456458.7622570575,615.7956841886504,False
5000,10,1,1780,1445970.3473680196,598.0171564573288,False
5000,10,1,1800,1484690.4766068102,606.892320909087,False
5000,10,1,1820,1559314.605102796,614.2089910218191,False
5000,10,1,1840,1606949.9528881907,653.0005057554708,False
5000,10,1,1860,1553906.1582695784,676.2541332097131,False
5000,10,1,1880,1530657.8042592392,673.6415254575959,False
5000,10,1,1900,1521087.068422218,639.4813462321307,False
5000,10,1,1920,1488224.1757777212,636.5125368214859,False
5000,10,1,1940,1509122.2352989537,673.3120421877812,False
5000,10,1,1960,1503068.6716779505,669.9535055758479,False
5000,10,1,1980,1505273.7504268577,631.2705435697312,False
5000,10,1,2000,1437798.5351511794,619.795656229468,False
5000,10,1,2020,1434446.209367942,616.575089031495,False
5000,10,1,2040,1425523.099002902,582.4939551880587,False
5000,10,1,2060,1460032.8202971737,619.8709906596761,False
5000,10,1,2080,1377341.425748517,587.7954343620002,False
5000,10,1,2100,1397699.4280253379,596.299180476828,False
5000,10,1,2120,1434361.2465364807,615.6660040095782,False
5000,10,1,2140,1280074.6666160033,609.6990675526657,False
5000,10,1,2160,1299259.1284941346,634.3611921612652,False
5000,10,1,2180,1331738.6601346137,671.9611013094346,False
5000,10,1,2200,1410889.675651012,702.7883106999492,False
5000,10,1,2220,1399592.4051444428,672.5392989598575,False
5000,10,1,2240,1322671.696542932,599.7319586673493,False
5000,10,1,2260,1346162.884080789,621.8525558048526,False
5000,10,1,2280,1330253.0149111769,589.5701753538235,False
5000,10,1,2300,1300587.4509225837,570.6903147538575,False
5000,10,1,2320,1338593.1175273277,591.7010774753901,False
5000,10,1,2340,1329511.0161401562,589.9988325135773,False
5000,10,1,2360,1367221.3293556976,574.6852033608016,False
5000,10,1,2380,1295136.4257413943,598.380954927689,False
5000,10,1,2400,1301585.4599307799,626.0062542898137,False
5000,10,1,2420,1390783.8152838596,667.1520173253217,False
5000,10,1,2440,1365383.069068949,629.886780298374,False
5000,10,1,2460,1117459.9341134971,612.4600781601104,False
5000,10,1,2480,1122250.4782306643,634.427267410349,False
5000,10,1,2500,1154620.4462542732,670.1173739455088,False
5000,10,1,2520,1183017.8645436573,699.0263049692383,False
5000,10,1,2540,1231795.0860977126,765.586522670033,False
5000,10,1,2560,1224781.9655241147,762.4229804718221,False
5000,10,1,2580,1260133.7807459456,772.6508553018338,False
5000,10,1,2600,1228828.6746483538,753.99937280512,False
5000,10,1,2620,1198225.0188329336,715.5830234099627,False
5000,10,1,2640,1297163.2290755946,703.8352639115578,False
5000,10,1,2660,1241179.4846610278,690.723805692049,False
5000,10,1,2680,1177603.434829918,611.5557989431036,False
5000,10,1,2700,1167193.2796860184,586.1062307835223,False
5000,10,1,2720,1147948.5678102537,585.7795663843858,False
5000,10,1,2740,1133525.833705365,610.3631943529656,False
5000,10,1,2760,1148314.0898370615,619.2925612073991,False
5000,10,1,2780,1180502.45851513,669.6595273091334,False
5000,10,1,2800,1190875.7628666537,669.763913306348,False
5000,10,1,2820,1174706.627112688,649.9196681973878,False
5000,10,1,2840,1132850.934511574,626.9542547688035,False
5000,10,1,2860,1127164.42627408,620.0775562881068,False
5000,10,1,2880,1185493.7812104234,604.5602536743564,False
5000,10,1,2900,1155658.2374257566,573.5645825081045,False
5000,10,1,2920,1092237.7934805877,560.8053228403174,False
5000,10,1,2940,1090295.4161125708,555.7445619079775,False
5000,10,1,2960,1399822.3352355873,615.5688935902913,False
5000,10,1,2980,1312667.3259397796,583.3942365511068,False
5000,10,1,3000,1302954.0150804007,560.2990236862129,False
5000,10,1,3020,1346804.268091011,600.535409504758,False
5000,10,1,3040,1274834.6058033323,557.6588186142541,False
5000,10,1,3060,1268780.7661319934,529.6631279583299,False
5000,10,1,3080,1260935.196610493,535.77318660671,False
5000,10,1,3100,1279312.779755109,543.7693925224065,False
5000,10,1,3120,1265756.128301961,537.5750538497335,False
5000,10,1,3140,1279560.1705545648,560.318426397648,False
5000,10,1,3160,1318934.03264547,549.5864974824125,False
5000,10,1,3180,1246638.1652287615,553.6977710157208,False
5000,10,1,3200,1272584.6596199933,595.8753074790775,False
5000,10,1,3220,1334726.9458272855,645.8218618348113,False
5000,10,1,3240,1172390.2648833492,608.9419316635662,False
5000,10,1,3260,1145787.332128163,602.0622876576248,False
5000,10,1,3280,1122314.2626554465,600.5475240762946,False
5000,10,1,3300,1131486.9129170394,614.824370821923,False
5000,10,1,3320,1177058.6179578404,674.6534633901786,False
