regime,horizon,seed,mase_ssrc,mase_static,mase_ridge,mase_ols,diff_ssrc_vs_static,diff_ssrc_vs_ridge,diff_ssrc_vs_ols
noise_0.1,1,113,0.4365940470072965,0.4945586602078904,0.6406349633674719,0.6517459677490617,-0.05796461320059393,-0.20404091636017546,-0.2151519207417652
noise_0.1,1,114,0.41863450353020637,0.48335376683555875,0.6406349633674719,0.6517459677490617,-0.06471926330535238,-0.22200045983726557,-0.2331114642188553
noise_0.1,1,115,0.43570878503542254,0.502413163126059,0.6406349633674719,0.6517459677490617,-0.06670437809063645,-0.2049261783320494,-0.21603718271363914
noise_0.1,1,116,0.414074124321875,0.4831728772856623,0.6406349633674719,0.6517459677490617,-0.06909875296378731,-0.22656083904559693,-0.23767184342718667
noise_0.1,1,117,0.4138382280657457,0.4937573065099481,0.6406349633674719,0.6517459677490617,-0.07991907844420237,-0.22679673530172623,-0.23790773968331597
noise_0.1,1,118,0.4055711240441128,0.5033327898843408,0.6406349633674719,0.6517459677490617,-0.09776166584022805,-0.23506383932335917,-0.2461748437049489
noise_0.1,1,119,0.42063387326191576,0.49489111571290495,0.6406349633674719,0.6517459677490617,-0.07425724245098919,-0.22000109010555619,-0.23111209448714592
noise_0.1,1,120,0.4255715153861015,0.4901364858463906,0.6406349633674719,0.6517459677490617,-0.06456497046028908,-0.21506344798137045,-0.2261744523629602
noise_0.1,1,121,0.4520458109018009,0.48638910140567765,0.6406349633674719,0.6517459677490617,-0.034343290503876744,-0.18858915246567104,-0.19970015684726078
noise_0.1,1,122,0.4049290268097284,0.4871050323040806,0.6406349633674719,0.6517459677490617,-0.08217600549435217,-0.23570593655774352,-0.24681694093933326
noise_0.1,1,123,0.4404094148328806,0.48564507690360714,0.6406349633674719,0.6517459677490617,-0.045235662070726546,-0.20022554853459135,-0.2113365529161811
noise_0.1,1,124,0.4169771703061954,0.48145842987488063,0.6406349633674719,0.6517459677490617,-0.06448125956868522,-0.22365779306127653,-0.23476879744286627
noise_0.1,1,125,0.41670313276485416,0.4802562948507544,0.6406349633674719,0.6517459677490617,-0.06355316208590023,-0.2239318306026178,-0.23504283498420753
noise_0.1,1,126,0.4408765988088091,0.48437531875605,0.6406349633674719,0.6517459677490617,-0.043498719947240916,-0.19975836455866286,-0.2108693689402526
